"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"STARD3",0.372310892347826,3.3929920095,1.73862912546475,0.100750645081253,0.995890648044264,-4.41844390890376
"ARHGEF38",0.490942441336957,1.83796244970833,1.73795522631693,0.100872245155285,0.995890648044264,-4.41864311221304
"MUL1",0.278575950478261,2.274783049875,1.73770321083277,0.100917752277763,0.995890648044264,-4.41871759880213
"DPP3",0.261664529260872,5.09713019195833,1.73760399220388,0.100935673357576,0.995890648044264,-4.41874692291003
"S100PBP",-0.236453080239131,3.49884018654167,-1.73699584899367,0.10104557800741,0.995890648044264,-4.41892664382045
"FIP1L1",-0.286749267728258,6.33829372579167,-1.73688510626804,0.101065602822033,0.995890648044264,-4.41895936797707
"GTF2IRD2",-0.249024952456526,6.97550523579167,-1.73645756061322,0.101142945250977,0.995890648044264,-4.41908569787907
"RINT1",-0.282854115728264,5.13916757691667,-1.7359544509864,0.101234023059219,0.995890648044264,-4.41923433767301
"CXCL9",-0.338473904706521,0.578316585541667,-1.73590413179842,0.101243136253567,0.995890648044264,-4.41924920303977
"PRKCA",0.275440507782608,2.533226741375,1.73579841755621,0.10126228424607,0.995890648044264,-4.41928043267513
"DCLRE1C",-0.323779868891305,4.06280135525,-1.73493113694945,0.101419493549582,0.995890648044264,-4.41953660926318
"DPP7",0.479369564445652,5.60296496679167,1.73469557985546,0.101462228914335,0.995890648044264,-4.41960617816987
"OPRK1",-0.378427897565217,0.940813933041667,-1.73368086274382,0.101646500597767,0.995890648044264,-4.4199058148289
"RHEB",-0.263654445152175,6.7661351035,-1.73358200169227,0.101664469225265,0.995890648044264,-4.41993500345499
"RRAS2",0.343598750913044,4.97253829541667,1.73340390299077,0.101696846773545,0.995890648044264,-4.41998758506318
"ANTXRL",0.462170535565217,1.21426526675,1.73331912724371,0.101712261775922,0.995890648044264,-4.4200126132966
"CHEK2",0.309343334173913,5.52426410858333,1.73315790858933,0.101741582205147,0.995890648044264,-4.42006020817846
"AP4S1",0.341235150326087,1.39126395825,1.7330653920224,0.101758411278755,0.995890648044264,-4.42008751998506
"SPATA12",-0.323449839836957,1.59400159658333,-1.73292551975726,0.101783859109558,0.995890648044264,-4.42012881043968
"KMT2E",-0.319405908065218,6.332599565625,-1.73237017881387,0.101884950357836,0.995890648044264,-4.42029273319706
"SLC22A17",0.384833628923915,2.590584888625,1.73119173522126,0.102099757077517,0.995890648044264,-4.42064050329189
"SLC22A20",-0.302680747521739,0.761738985958333,-1.73109540493543,0.102117333560683,0.995890648044264,-4.42066892665918
"ADRB1",-0.283550276923913,0.845476992666667,-1.730917644833,0.102149774684556,0.995890648044264,-4.42072137499874
"ZNRD1",0.306678621217387,5.71658192341667,1.72917512838115,0.102468257681959,0.995890648044264,-4.4212353802251
"NDUFA11",0.439867267380436,8.241619034875,1.72887202045279,0.102523745319831,0.995890648044264,-4.42132476715209
"SDF4",0.434889676576087,4.70518089691667,1.72812889897889,0.10265989335822,0.995890648044264,-4.42154388520123
"KAT5",0.239046989250001,4.42611923679167,1.72787079639069,0.102707217342855,0.995890648044264,-4.42161997996919
"NAPRT",0.358983404510869,4.42089244629167,1.72779468434699,0.102721176362941,0.995890648044264,-4.42164241864107
"S100A8",-1.00168888688044,4.3462914725,-1.72772165764213,0.102734571078625,0.995890648044264,-4.42166394730777
"POLI",-0.277005416565218,3.27351684970833,-1.727668655879,0.102744293726805,0.995890648044264,-4.42167957226016
"C19orf44",-0.392736621423913,3.62529887254167,-1.72766098391995,0.102745701137902,0.995890648044264,-4.42168183394075
"TBCD",0.348218953043479,5.02508468141667,1.72733977385356,0.102804641749646,0.995890648044264,-4.42177652211743
"C14orf80",0.332085755076088,2.963571575,1.72686333343618,0.102892120541243,0.995890648044264,-4.42191695557387
"UTP3",-0.259422284847828,5.59682651083333,-1.72653213560248,0.102952969572129,0.995890648044264,-4.42201456781143
"LEKR1",-0.219060891684783,1.255816234375,-1.72524988061327,0.103188845643459,0.995890648044264,-4.42239240156438
"ZFPL1",0.260262566097828,5.2657554895,1.72485402528704,0.103261759618807,0.995890648044264,-4.4225090203941
"CANT1",0.305644114576088,4.30987903075,1.72474685730225,0.103281506959641,0.995890648044264,-4.42254058998781
"MOB1B",-0.3244399075,3.81530363670833,-1.72471608374043,0.103287178065323,0.995890648044264,-4.42254965511585
"SLC6A2",-0.462475697086957,1.473893728,-1.72464285680368,0.103300673778424,0.995890648044264,-4.42257122566487
"ASTN1",-0.701844477043478,1.665703694,-1.7240709806473,0.103406123157212,0.995890648044264,-4.42273966986116
"CYP2U1",-0.284459095152173,1.630204474,-1.72405660312455,0.103408775461328,0.995890648044264,-4.42274390439055
"RDH10",-0.637069180999999,5.00133572029167,-1.72306327147739,0.103592164140767,0.995890648044264,-4.42303642645307
"CCDC136",-0.426052621336956,1.34813141116667,-1.72257446125237,0.103682511805779,0.995890648044264,-4.42318034644159
"PEPD",0.341107467902172,4.943390518625,1.72203459027276,0.103782376615607,0.995890648044264,-4.42333927896492
"GNA15",0.386307722402176,2.40348956958333,1.72173393798739,0.103838027174594,0.995890648044264,-4.42342777826674
"ZNF7",-0.33854081446739,5.345124443,-1.7212449251937,0.103928598482723,0.995890648044264,-4.42357170813645
"LOC100289561",-0.336454479065219,5.4449351605,-1.72054617953373,0.104058133937874,0.995890648044264,-4.42377733632667
"METTL3",0.240928843000003,5.90050111083333,1.72027041051189,0.104109295332897,0.995890648044264,-4.4238584798459
"MRPL34",-0.279824101380439,4.70877541670833,-1.7201009737218,0.104140740517955,0.995890648044264,-4.42390833279502
"MYL12B",0.394673842293477,8.964531332375,1.71951507391207,0.104249539163495,0.995890648044264,-4.42408070358813
"ATXN7L3B",0.221780061869567,5.20678711616667,1.71931910469235,0.10428595166686,0.995890648044264,-4.42413835153436
"GMPS",-0.282904800347828,7.04845718908333,-1.71871205698524,0.104398815583837,0.995890648044264,-4.42431690702763
"SNRNP25",0.33849007468478,5.22219905691667,1.71858908569024,0.104421691636855,0.995890648044264,-4.4243530740434
"ZFP64",-0.230131758206523,4.554737574,-1.718477813047,0.104442395165869,0.995890648044264,-4.42438579937249
"HIST1H2BK",0.405888064195652,11.0394042424583,1.71828361433005,0.104478536556675,0.995890648044264,-4.42444291100977
"ABRAXAS1",-0.329749156228261,3.37402507466667,-1.71690163449471,0.104736043654777,0.995890648044264,-4.42484925166859
"ULK2",-0.36811363229348,4.167554084625,-1.71620469388187,0.104866114694419,0.995890648044264,-4.42505411578514
"HLA-F",0.983269934804348,4.7460895575,1.71568444898181,0.104963300052351,0.995890648044264,-4.42520701614015
"MTX3",-0.250282192771739,2.31407749520833,-1.71382010122885,0.105312214857294,0.995890648044264,-4.42575477733052
"BCL7C",0.382216685706521,5.31685684520833,1.71360631875942,0.105352288679875,0.995890648044264,-4.42581757122578
"SIX5",0.455327405478261,3.63963054691667,1.71359225630999,0.105354925168974,0.995890648044264,-4.42582170163656
"LHX2",-0.355308065065217,1.25527909120833,-1.7131243209657,0.105442688341842,0.995890648044264,-4.42595913446224
"MT1X",0.586766409543481,7.941452250625,1.71267792629538,0.105526470528725,0.995890648044264,-4.42609022494249
"PSMB5",0.244640671619566,7.87325870445833,1.71198602292071,0.105656445373199,0.995890648044264,-4.42629338214051
"LRWD1",-0.258246872152173,4.019233872375,-1.7118701091203,0.10567823347675,0.995890648044264,-4.42632741320004
"RNF181",0.251372355913044,6.55355802670833,1.71145218980512,0.10575682133039,0.995890648044264,-4.42645010119194
"HIST1H2BO",0.334502547619565,6.896000526125,1.71031767208235,0.105970417691818,0.995890648044264,-4.42678309142863
"ROPN1B",-0.879193249195652,4.961390187625,-1.70996404581763,0.10603707149245,0.995890648044264,-4.42688686312874
"HCN3",-0.375544000652174,2.72418159391667,-1.70979930622157,0.10606813509263,0.995890648044264,-4.42693520266725
"NMT2",-0.274847215097826,4.13554378945833,-1.70859173240366,0.106296078200154,0.995890648044264,-4.42728947636905
"PPAT",-0.379157444793478,5.049877595125,-1.70857534451317,0.106299174514196,0.995890648044264,-4.42729428340657
"DDX46",-0.206240355597826,5.62975547208333,-1.70854671859827,0.106304583257531,0.995890648044264,-4.4273026801567
"PGD",0.440355359695648,6.46921785916667,1.70824350225284,0.106361889315967,0.995890648044264,-4.42739161772655
"AKR7A2",0.267107638271737,5.00384568366667,1.70763324526665,0.10647730531573,0.995890648044264,-4.42757059278569
"ANKIB1",-0.301121604826085,5.52237019233333,-1.7075916892667,0.106485168615109,0.995890648044264,-4.42758277919402
"PNKP",0.384380458130433,5.17883397354167,1.70707267070502,0.106583420589324,0.995890648044264,-4.42773497138794
"MRPL38",0.272353601760868,5.29622337058333,1.70691678826716,0.10661294498819,0.995890648044264,-4.42778067678958
"XRCC2",-0.256690495293478,2.83811836358333,-1.70687230154869,0.106621372147104,0.995890648044264,-4.42779372013769
"RPL7",-0.442146837934782,12.10677420875,-1.70646098790374,0.106699314981501,0.995890648044264,-4.42791430849286
"NAA38",0.328870406445653,4.64538786183333,1.70545703572788,0.106889768416374,0.995890648044264,-4.42820859005512
"DYNLL1",0.248364050326083,9.81734658079167,1.7047944125586,0.107015631631745,0.995890648044264,-4.42840277685066
"C8orf88",0.380988596315217,1.294781279125,1.70472759410377,0.107028330707291,0.995890648044264,-4.42842235659552
"XKRX",-0.265620539934783,1.11919947475,-1.70455470214493,0.107061195468508,0.995890648044264,-4.42847301732372
"NEU1",0.292163958326088,5.993352177875,1.70440276358244,0.107090084442005,0.995890648044264,-4.42851753635607
"GSTA1",1.32096270683696,3.809617638875,1.70436538649992,0.107097192200712,0.995890648044264,-4.42852848781721
"SLC31A2",0.474577492021739,3.53083271379167,1.70427983264021,0.107113462963313,0.995890648044264,-4.42855355462945
"MUM1",0.344253547652174,2.74750161541667,1.70418159373445,0.107132148825901,0.995890648044264,-4.42858233738046
"SDC4",-0.30551866217391,6.318567534125,-1.70333240401015,0.107293789448527,0.995890648044264,-4.42883110751398
"WDR31",-0.287717957,1.52364620816667,-1.70312685747576,0.107332946301677,0.995890648044264,-4.42889131383468
"THRSP",0.4707545555,1.006590909125,1.70284762986307,0.107386159294241,0.995890648044264,-4.42897309663308
"ATP2A3",0.60300424447826,2.11013912183333,1.70273059084771,0.107408470453653,0.995890648044264,-4.42900737428789
"AES",0.476985170869566,5.450724471125,1.70223364650713,0.107503247678698,0.995890648044264,-4.42915290420566
"PDK2",0.534622397206521,4.67095134641667,1.70165783937206,0.107613156099213,0.995890648044264,-4.42932150468159
"NME7",-0.29394309256522,4.721980579375,-1.70165550672145,0.107613601546524,0.995890648044264,-4.42932218764524
"PDLIM3",0.357610974195653,4.85416411866667,1.7011851421855,0.107703455830873,0.995890648044264,-4.42945989424943
"ROGDI",0.62291210069565,3.74018266954167,1.70109192255172,0.107721271389562,0.995890648044264,-4.42948718368516
"DENR",0.289178623641306,4.90330493308333,1.70105761607495,0.107727828472447,0.995890648044264,-4.42949722650806
"CHORDC1",0.340789282402175,5.061632343125,1.70005914119579,0.107918820784098,0.995890648044264,-4.42978947765824
"APOO",-0.409901912739131,5.7109835655,-1.69986296063703,0.107956381398423,0.995890648044264,-4.4298468899525
"FAHD1",0.240837663239129,4.26473569058333,1.69981569924283,0.107965431726854,0.995890648044264,-4.42986072055688
"TSHZ1",0.276248985717389,3.45554072158333,1.69844950507941,0.108227335072209,0.995890648044264,-4.43026044795735
"PCDHGA5",-0.588408865456523,2.85234604291667,-1.69774338492138,0.108362915538554,0.995890648044264,-4.43046698980424
"DDAH1",0.378195979586957,5.07279195845833,1.69711518746128,0.10848365764962,0.995890648044264,-4.43065070577596
"ZNF333",-0.289769911815219,2.72744129395833,-1.69708423064603,0.108489610681136,0.995890648044264,-4.43065975826691
"GCC1",-0.249361689423912,3.77986005670833,-1.69673109046867,0.108557539933281,0.995890648044264,-4.43076301925257
"PRKCZ",0.454117168760867,4.214170908375,1.6966029435588,0.108582199074696,0.995890648044264,-4.43080048797064
"ZC3H6",-0.297805710173913,2.91590862029167,-1.69659339517344,0.108584036651738,0.995890648044264,-4.43080327975903
"CTF1",0.253155540402174,0.738433322875,1.69633559470385,0.108633660250425,0.995890648044264,-4.43087865356695
"CCNG1",-0.325049449010866,6.17560632625,-1.69626133190105,0.108647958614066,0.995890648044264,-4.43090036499817
"TBC1D10B",0.283353589217389,4.24707276445833,1.69599718258682,0.108698830407331,0.995890648044264,-4.43097758798347
"TMEM106A",-0.361726688586956,2.75888568233333,-1.6958721154872,0.108722923917673,0.995890648044264,-4.43101414890621
"CLN6",-0.331828769271739,3.87118561383333,-1.69580881047894,0.10873512104942,0.995890648044264,-4.43103265441332
"LBH",0.586778013445651,3.39513629779167,1.69568836114015,0.108758331585523,0.995890648044264,-4.43106786363815
"NF2",0.383075840108694,5.81943524641667,1.69483971647096,0.108921986437877,0.995890648044264,-4.43131590295751
"HOMEZ",0.321466053934782,3.03365806829167,1.69435579315551,0.109015402704571,0.995890648044264,-4.43145731688749
"ERAP2",-0.640033805586958,2.47450098666667,-1.69193040826828,0.109484641051813,0.995890648044264,-4.4321657901502
"TTPAL",-0.260179951293479,2.9662619845,-1.69171231151569,0.109526921512331,0.995890648044264,-4.43222947478136
"GEMIN7",0.302106285500002,4.92060661466667,1.6916055016556,0.109547632924826,0.995890648044264,-4.43226066205522
"CSTF3",0.250048818978258,7.39713499158333,1.69143427393341,0.109580842609334,0.995890648044264,-4.43231065670901
"CDHR3",-0.262066552228261,0.748649956791667,-1.69110591041038,0.109644553167683,0.995890648044264,-4.43240652491209
"B4GALT5",-0.379991294217392,5.58883742166667,-1.69095913065481,0.109673042374807,0.995890648044264,-4.43244937556888
"IRF2BP2",0.229812805293477,5.802620219625,1.69071398989479,0.109720637206904,0.995890648044264,-4.4325209377305
"ACTR5",-0.233133898945653,3.39865387325,-1.69069164104657,0.109724977191429,0.995890648044264,-4.43252746162745
"RAB39B",-0.315496888891304,0.864526425458333,-1.69036288995949,0.10978883540137,0.995890648044264,-4.43262342337957
"C2orf48",-0.348687715184782,1.05778444766667,-1.68947333604207,0.109961787581446,0.995890648044264,-4.43288303875533
"MRPL11",0.204950985521743,5.53645234195833,1.68912524439391,0.110029529557163,0.995890648044264,-4.43298461161332
"PHTF2",-0.253888997293479,4.083222720375,-1.6889693489609,0.110059879982464,0.995890648044264,-4.43303009861148
"CRELD1",0.394446120076085,4.408775116,1.6888212545457,0.110088718363288,0.995890648044264,-4.43307330762511
"CCS",0.450626689630436,4.03734037516667,1.68852212179131,0.110146988287367,0.995890648044264,-4.43316057920469
"TUBGCP5",-0.275967375597825,3.900632299375,-1.6883014204846,0.110189997127583,0.995890648044264,-4.43322496389369
"MYRIP",-0.339679674826087,0.730415337083333,-1.68788159578967,0.110271849853339,0.995890648044264,-4.43334742755866
"ZHX1-C8orf76",-0.363745578673913,2.73446189175,-1.68763412437664,0.110320123641282,0.995890648044264,-4.4334196087849
"TPP1",0.249097294739131,5.52399952820833,1.6874817322863,0.110349859554949,0.995890648044264,-4.4334640552914
"TTC25",-0.320307723945652,1.10140681916667,-1.68740107886277,0.110365600068501,0.995890648044264,-4.4334875778204
"CAPN1",0.257939863141305,6.170372023,1.68720468454823,0.110403936952479,0.995890648044264,-4.43354485392463
"ST3GAL3",-0.498079475630434,4.06677471820833,-1.6862262686939,0.110595098552266,0.995890648044264,-4.43383015105414
"SUMO2",0.243940919010869,9.36285489558333,1.68597351291188,0.110644528035022,0.995890648044264,-4.43390383975966
"KNL1",-0.306490299010868,4.24749743445833,-1.68592417638296,0.110654178619273,0.995890648044264,-4.43391822278435
"CYTH2",0.350273585728261,4.75171163804167,1.68584489021017,0.110669689093153,0.995890648044264,-4.43394133658382
"LGALS9",1.20538709223913,3.83488755770833,1.68569398895945,0.110699214553784,0.995890648044264,-4.43398532647196
"LY75-CD302",-0.398352959880436,2.05975638879167,-1.68445666968487,0.110941565833735,0.995890648044264,-4.43434595334721
"WDR47",-0.275964172456523,4.060420375875,-1.68378595380867,0.111073128795135,0.995890648044264,-4.43454138715855
"HNRNPA1",-0.233151528434782,10.2052170963333,-1.68365631554819,0.11109857324544,0.995890648044264,-4.43457915706699
"SERPINB7",-0.727261028228261,1.17620359391667,-1.68356307854462,0.111116876230578,0.995890648044264,-4.43460632068197
"HOXD13",-0.263526713141304,1.38089061883333,-1.68252339923774,0.111321147759839,0.995890648044264,-4.43490917243648
"ZKSCAN5",-0.280788496630436,3.75688605954167,-1.68243894124994,0.111337755897407,0.995890648044264,-4.43493377063711
"FAM3D",0.842686670826086,1.99429424475,1.68193448517453,0.111436998537586,0.995890648044264,-4.43508068026708
"CHRNA3",-0.376331315271739,1.19598240725,-1.68151124187156,0.111520322855535,0.995890648044264,-4.43520392283249
"PSMA6",0.265712920923916,7.67070289325,1.68117855936485,0.111585856077481,0.995890648044264,-4.43530078511814
"MTM1",-0.279592649086957,3.95680420895833,-1.68069677619171,0.11168081862983,0.995890648044264,-4.43544104287824
"CCNI",-0.246683260434786,8.72251943066667,-1.68047649576986,0.111724260513638,0.995890648044264,-4.43550516509032
"EEPD1",-0.330154659728262,1.686713701125,-1.67982152668857,0.111853514143539,0.995890648044264,-4.43569579899911
"CCNB3",-0.32335953573913,1.65671291283333,-1.67973517451596,0.111870564760607,0.995890648044264,-4.43572092986776
"SLCO4A1",-0.640591590315216,2.55074471470833,-1.67809480239452,0.112194889119176,0.995890648044264,-4.43619820781579
"TENM2",-0.59961560576087,0.944239552458333,-1.67799828003647,0.11221399814092,0.995890648044264,-4.43622628483051
"RPL26",-0.439351766032612,10.6659001922917,-1.6775552715703,0.112301738749579,0.995890648044264,-4.43635514006646
"TM9SF1",0.248148738108696,5.48469656008333,1.67734739185958,0.112342931000464,0.995890648044264,-4.43641559926216
"FAM196B",-0.436684080608696,1.04807189229167,-1.67715175975523,0.112381708223069,0.995890648044264,-4.4364724931632
"CXXC5",0.463411021902175,4.01043595970833,1.67584507599065,0.11264100836956,0.995890648044264,-4.43685242363275
"S100A10",-0.301322515130433,8.30440150820833,-1.67524136391167,0.112760983751637,0.995890648044264,-4.43702791122281
"SLC35E1",-0.238077548967392,4.3758989155,-1.67497183184297,0.112814583237515,0.995890648044264,-4.43710624938922
"KIT",-0.673509873336957,5.79955182279167,-1.67436451022233,0.112935436388701,0.995890648044264,-4.43728274253573
"CXCL17",0.909175291673912,3.815214994,1.67406840601197,0.112994399658932,0.995890648044264,-4.43736878209187
"TDRD5",-0.553560928021737,4.17567756975,-1.67404498827945,0.112999063965773,0.995890648044264,-4.43737558631851
"PTBP1",0.181660044597822,7.51364811729167,1.673993231237,0.113009373439474,0.995890648044264,-4.43739062461898
"HOXC4",-0.340443233184782,2.90917877483333,-1.67370363828942,0.113067072335723,0.995890648044264,-4.437474763414
"RPL26L1",-0.297372592173915,6.59729700991667,-1.67316202899751,0.113175051383156,0.995890648044264,-4.43763210490171
"ACTA2",1.49630458982609,5.24642381879167,1.67215425370914,0.113376204819692,0.995890648044264,-4.43792480669496
"RAB11FIP1",0.416454983271739,4.35652138295833,1.67209023272232,0.113388993891368,0.995890648044264,-4.4379433983451
"TAF12",-0.220661172923911,4.52394224520833,-1.67185148689801,0.113436697598279,0.995890648044264,-4.43801272698357
"USO1",-0.32213448545652,6.16243245833333,-1.67161113217644,0.113484740223447,0.995890648044264,-4.43808251807088
"FKBPL",0.329177542728262,4.25053207229167,1.6711128860244,0.1135843865197,0.995890648044264,-4.43822717712867
"PSAP",0.439188870858701,8.87978149408333,1.67095913389554,0.11361515123704,0.995890648044264,-4.43827181284585
"ESR2",-0.238963539565217,1.31929278366667,-1.67065141270905,0.113676745612698,0.995890648044264,-4.4383611413865
"SYN3",0.287333742293478,1.00097187683333,1.67052880547769,0.113701295038858,0.995890648044264,-4.43839673092074
"SORD",-0.291492202934783,4.88065745816667,-1.67015880783688,0.11377540665727,0.995890648044264,-4.43850412360197
"TEAD2",0.418298978250002,5.64229062054167,1.67005719414833,0.113795767451318,0.995890648044264,-4.43853361522999
"AK9",-0.318329507652176,2.8875186065,-1.67000025009,0.113807178960143,0.995890648044264,-4.43855014189127
"FASTKD3",-0.323265514739131,4.04200955708333,-1.66978931531886,0.113849458568154,0.995890648044264,-4.43861135836273
"INPP5J",0.327396583076087,1.88658524258333,1.66944716558719,0.113918067539121,0.995890648044264,-4.4387106475709
"TMED7-TICAM2",-0.334815597913042,1.67730542029167,-1.66936424962896,0.113934699468146,0.995890648044264,-4.43873470768138
"NDRG4",-0.485293269630435,2.72718584458333,-1.66931155995498,0.113945269458891,0.995890648044264,-4.4387499965939
"PKP1",-0.395606803347826,5.02597931225,-1.66826574436424,0.114155243429071,0.995890648044264,-4.43905341228386
"GJB1",0.387723415826088,1.33283951745833,1.66813033974801,0.114182453652706,0.995890648044264,-4.43909268971211
"ADPRHL1",-0.53039094625,2.89393800975,-1.66773843692493,0.114261239889424,0.995890648044264,-4.43920636215477
"HIST1H2AJ",-0.683271674934783,6.862404551875,-1.66758553491282,0.114291991241252,0.995890648044264,-4.43925070832573
"SEC13",0.227545652771742,7.54923619429167,1.66740007708012,0.11432929970651,0.995890648044264,-4.43930449405479
"ZNF483",-0.372881416728261,2.47993966383333,-1.66726589934169,0.114356298707964,0.995890648044264,-4.43934340595679
"KRT80",0.301371306380436,2.99273636533333,1.66718708133568,0.114372160880293,0.995890648044264,-4.4393662626911
"GBP3",-0.558157552869566,3.03825035933333,-1.6666940745639,0.114471421729308,0.995890648044264,-4.43950921988667
"SMC1B",-0.319446756391304,2.23808494095833,-1.6666040047333,0.114489564181476,0.995890648044264,-4.43953533525557
"PCDHGA10",-0.527605150032609,2.93266102904167,-1.66654915465791,0.114500613652147,0.995890648044264,-4.43955123847379
"PPL",0.508571475673909,5.24946605141667,1.66631489625594,0.11454781499845,0.995890648044264,-4.4396191564832
"ZNF182",-0.278393657467391,3.00850795416667,-1.6652293910054,0.114766754739272,0.995890648044264,-4.43993381492629
"TMEM165",-0.276060316434783,5.47265017795833,-1.6649327100545,0.114826656018721,0.995890648044264,-4.44001979757801
"GEMIN5",-0.298441662945651,4.61185078720833,-1.66475246842292,0.114863060772351,0.995890648044264,-4.44007203075985
"EEF2KMT",0.315838692847828,5.30387428204167,1.66426467564989,0.114961633690095,0.995890648044264,-4.44021337723059
"MRPS7",0.28551309120652,6.30079558158333,1.6642382118133,0.1149669835673,0.995890648044264,-4.44022104502128
"RIBC1",-0.290207405173913,1.94660166570833,-1.66418441507275,0.11497785967022,0.995890648044264,-4.44023663223123
"HNRNPC",0.211730010271744,8.364740204,1.66407095759043,0.115000800301828,0.995890648044264,-4.4402695049102
"CHD6",-0.212068631847824,4.96562287179167,-1.66292962254394,0.115231792391582,0.995890648044264,-4.44060013055581
"NUTM2G",-0.23245336278261,1.191851834125,-1.66189732937398,0.115441058978207,0.995890648044264,-4.4408990747663
"ROBO2",-0.370621084195653,0.871273405875,-1.66159031046852,0.115503360839044,0.995890648044264,-4.44098796787882
"TCN2",0.626881511195654,3.21281695545833,1.66115301858861,0.115592148227446,0.995890648044264,-4.44111456610554
"PCDHGA3",-0.406263243652174,1.51184907216667,-1.66111943325946,0.115598969788867,0.995890648044264,-4.44112428856648
"GTPBP10",-0.234885251521741,2.75273053808333,-1.6609424636453,0.115634920036855,0.995890648044264,-4.4411755171157
"MAP2K2",0.326268842086956,6.41287369208333,1.6605165717951,0.115721476612409,0.995890648044264,-4.44129879203985
"GEM",0.511300393858695,3.05270494854167,1.6603155180218,0.115762357316863,0.995890648044264,-4.44135698201475
"LTBP2",0.606144013717391,1.46531962141667,1.66004116324869,0.115818162483182,0.995890648044264,-4.44143638165133
"MYO5C",0.270149537206521,4.54645156920833,1.65894137490932,0.11604209703482,0.995890648044264,-4.44175460238082
"GTPBP8",0.200838375826087,4.08347372625,1.65822072695991,0.11618903403849,0.995890648044264,-4.44196306471352
"WDR25",0.455005069554349,2.79977942483333,1.65793728429178,0.116246870524521,0.995890648044264,-4.44204504439067
"ITGA3",0.515447226423914,3.46023685158333,1.65768814919726,0.116297726954993,0.995890648044264,-4.44211709575361
"DMRT2",-0.315380866293478,1.10961335745833,-1.65682102277398,0.116474884093379,0.995890648044264,-4.44236783311682
"S1PR1",-0.402824603967391,1.08633525754167,-1.65676166490025,0.116487019592321,0.995890648044264,-4.44238499465786
"CDC37",0.321134757869565,7.510106916625,1.65664530019163,0.116510813077814,0.995890648044264,-4.44241863714512
"CALCB",0.312221385826087,0.605315417958333,1.6565422557305,0.116531886409237,0.995890648044264,-4.44244842762879
"NCOR2",0.363091333554349,5.31989239733333,1.65633733625695,0.116573803632099,0.995890648044264,-4.44250766784117
"PISD",0.354688912706521,3.95316151470833,1.65630254346713,0.11658092194246,0.995890648044264,-4.44251772574379
"LNPK",-0.30685466275,3.905172312875,-1.65570516828811,0.116703198042463,0.995890648044264,-4.44269039906295
"MED15",0.339364866847826,5.10607888454167,1.65513516514467,0.116819973971421,0.995890648044264,-4.44285513228556
"LGALSL",-0.288466745576088,3.4194844845,-1.65510441013012,0.116826277567675,0.995890648044264,-4.44286401982847
"DCUN1D2",-0.254239113532609,2.99906466604167,-1.65496075047321,0.116855726142853,0.995890648044264,-4.44290553334392
"MCEE",-0.273968413934785,5.022093566125,-1.65494743848625,0.116858455269257,0.995890648044264,-4.44290938003749
"EIF2AK4",-0.247248142032607,5.22900661695833,-1.65493559354253,0.116860883679139,0.995890648044264,-4.44291280279483
"NAPEPLD",-0.2816837215,2.847477724625,-1.65490083723961,0.116868009547497,0.995890648044264,-4.44292284603203
"DUSP10",0.581840516184782,3.39485726520833,1.65440490321166,0.116969728429241,0.995890648044264,-4.44306614079002
"HMGN3",0.368391752336957,7.223784886125,1.65439717418043,0.116971314298254,0.995890648044264,-4.443068373845
"ACHE",-0.332417079326086,0.790557311458333,-1.65421718064714,0.117008251202589,0.995890648044264,-4.44312037575653
"NECTIN2",0.292903303413041,5.14775538925,1.65400228301195,0.117052363965074,0.995890648044264,-4.44318245821467
"RAD50",-0.365434799239134,5.24746042533333,-1.65394335664406,0.117064462471329,0.995890648044264,-4.44319948095621
"FAF2",-0.24794271102174,4.57056243279167,-1.65354590666585,0.117146093196792,0.995890648044264,-4.44331428924385
"MYC",-0.447521855923916,7.29748658166667,-1.65335129148736,0.117186082264919,0.995890648044264,-4.44337050133513
"SAP30",-0.318474028815217,5.5374856065,-1.65255130538249,0.117350584525298,0.995890648044264,-4.44360153328813
"PSMC6",0.262654744858695,6.01109051566667,1.65250726111107,0.117359647159289,0.995890648044264,-4.44361425147425
"BTN3A2",0.379844265641304,3.91850885795833,1.65248603164361,0.117364015589704,0.995890648044264,-4.44362038161828
"KPTN",0.415189231239131,3.90126555245833,1.65234111486238,0.1173938391335,0.995890648044264,-4.44366222624032
"TMEM218",-0.199359293608696,1.42165441304167,-1.65198237237098,0.117467695479904,0.995890648044264,-4.44376580521828
"CCNJ",-0.291545987163043,3.79652776,-1.65187760189716,0.117489272686045,0.995890648044264,-4.44379605331789
"C22orf39",0.310685150434782,2.23854820079167,1.65080983754736,0.117709369846293,0.995890648044264,-4.4441042724713
"MIGA1",-0.276927116586958,3.015733816375,-1.6502748524986,0.117819778619421,0.995890648044264,-4.44425866392512
"PVRIG",-0.292374465663043,1.97499231208333,-1.64981041403743,0.117915700152645,0.995890648044264,-4.44439267655792
"GOLGA8B",-0.512995429956523,3.65851478870833,-1.64934047241457,0.118012826389939,0.995890648044264,-4.44452825840388
"RPS4X",-0.304265910652173,11.2635229895833,-1.64871084388709,0.118143063743759,0.995890648044264,-4.44470988165161
"PAFAH1B3",0.30123312998913,6.64449936233333,1.64834834619441,0.118218101494906,0.995890648044264,-4.4448144327358
"VWA8",-0.342577468608691,5.129504028625,-1.64833486662848,0.118220892579542,0.995890648044264,-4.44481832027722
