"","gene_symbol","pearson","P_value"
"70","ABHD18",0.0769614275039573,0.720765508992821
"71","ABHD2",-0.00669489498169495,0.975231664683998
"72","ABHD3",0.0354545856200018,0.869360961094521
"73","ABHD4",0.110232259751621,0.608116236198153
"74","ABHD5",-0.0789450697155832,0.71385979359136
"75","ABHD6",-0.0424605960630271,0.843829531032076
"76","ABHD8",0.00762660415391724,0.97178598189508
"77","ABI1",-0.289655394480791,0.169781234689765
"78","ABI2",0.366458710161053,0.0781882082108517
"79","ABL1",0.0861941579578259,0.688811735124117
"80","ABL2",-0.234481666340522,0.270086702248177
"81","ABLIM1",-0.113602542146387,0.597122637340956
"82","ABLIM2",0.301476239905074,0.152246243512906
"83","ABLIM3",-0.152564584694008,0.476654073476746
"84","ABR",-0.134361333496807,0.531352302526628
"85","ABRACL",0.0136338571680418,0.949584087472512
"86","ABRAXAS1",-0.0745470437623856,0.729199393820898
"87","ABRAXAS2",-0.181151317501283,0.396927059847429
"88","ABT1",0.313855762073337,0.135298934381718
"89","ABTB1",0.0325898545383176,0.879838733511609
"90","ABTB2",-0.0472489793132501,0.826465433193802
"91","ACAA1",-0.152687868215717,0.476293695605075
"92","ACAA2",-0.126765720164528,0.555016644125131
"93","ACACA",-0.374353222558788,0.0715095323091359
"94","ACACB",0.272682391004599,0.197347047272765
"95","ACAD10",-0.10968653615773,0.609904203998246
"96","ACAD11",0.0896135634706312,0.677103909983087
"97","ACAD8",-0.106322059379776,0.620974883335503
"98","ACAD9",0.304777468938206,0.147587150370173
"99","ACADL",0.22445008310876,0.29169750964948
"100","ACADM",0.314951330930906,0.133867303931921
"101","ACADS",0.0121667463353683,0.955003563208261
"102","ACADSB",-0.24472311840914,0.249106251172357
"103","ACADVL",-0.302892652897676,0.150234651187655
"104","ACAP2",0.404173000892721,0.050132499130054
"105","ACAP3",0.0405252040145752,0.850868386498722
"106","ACAT1",-0.247843289829028,0.2429311176896
"107","ACAT2",-0.0535425556931408,0.80376376483693
"108","ACBD3",0.103477971289235,0.630396032978098
"109","ACBD4",-0.121637803904168,0.571258483258704
"110","ACBD5",-0.35980522577489,0.0841747029029736
"111","ACBD6",-0.205312953205223,0.335830983179984
"112","ACBD7",0.227600872920754,0.284796719072579
"113","ACCS",0.302764946778393,0.150415242781976
"114","ACD",0.0396792452951013,0.853948572595358
"115","ACE",-0.587321283066348,0.00254883187967185
"116","ACE2",-0.305542562183138,0.146521982344095
"117","ACER2",-0.403442086006146,0.0505885631428692
"118","ACER3",-0.157987962217645,0.460932819590453
"119","ACHE",-0.226414507477755,0.287382912408392
"120","ACIN1",0.552079336499003,0.00515629838900672
"121","ACKR2",-0.114939663125362,0.592784483459691
"122","ACKR3",0.0959682378142604,0.655539207457512
"123","ACKR4",0.0245917773854689,0.909190156919967
"124","ACLY",-0.152554611808844,0.4766832319191
"125","ACO1",-0.0129803661362295,0.951997815298035
"126","ACO2",0.334724525196552,0.109869015693063
"127","ACOT1",-0.177798320319631,0.405869484836954
"128","ACOT11",0.0502102983613079,0.815765645406068
"129","ACOT13",-0.240338829013601,0.257954128504604
"130","ACOT2",0.0858934441336649,0.689844730878037
"131","ACOT4",-0.0295131687024371,0.891113517847987
"132","ACOT7",0.116321644104647,0.588314965738566
"133","ACOT8",0.237395945305839,0.26400534711397
"134","ACOT9",0.466891871595622,0.0214423845293158
"135","ACOX1",-0.168614124248739,0.430928309683195
"136","ACOX2",-0.471033595289361,0.0201636238899896
"137","ACOX3",-0.310028864891684,0.140385986070517
"138","ACP1",0.235870776426746,0.267176938832251
"139","ACP2",0.0732036685217656,0.733905349676776
"140","ACP5",-0.304309624469365,0.148241190998299
"141","ACP6",0.0795868552006934,0.711630154960221
"142","ACPP",0.0113331265477867,0.958083813900463
"143","ACR",0.195661702920704,0.359524099154497
"144","ACRBP",0.269618586522809,0.202629418361602
"145","ACSF2",-0.372940039417411,0.072671950572373
"146","ACSF3",-0.0772600251304266,0.719724621603563
"147","ACSL1",0.11329246998585,0.598130549554889
"148","ACSL3",0.0452276175956354,0.833786350041705
"149","ACSL4",-0.177178310514383,0.407535209649734
"150","ACSL5",0.206983328994874,0.331827545371067
"151","ACSL6",0.0367173418810807,0.86474908272835
"152","ACSM1",-0.474662273592484,0.0190947405636425
"153","ACSM3",-0.214214064933907,0.314830337523073
"154","ACSS1",0.422107109140373,0.0399119591817152
"155","ACSS2",0.0543062736734437,0.801019008785976
"156","ACTA1",0.204728204636505,0.337239268252923
"157","ACTA2",0.138137052302182,0.519768940026663
"158","ACTB",-0.0896115831748201,0.677110669747686
"159","ACTG1",-0.372273270745418,0.0732253689192148
"160","ACTG2",-0.194464151976556,0.362530444140822
"161","ACTL10",0.330928865600676,0.114210476729126
"162","ACTL6A",0.268575406505815,0.204449634631715
"163","ACTL8",0.128461503833661,0.549692135406438
"164","ACTN1",0.117423583513425,0.584761556235415
"165","ACTN2",0.188577423914123,0.377520133189881
"166","ACTN4",-0.0149286513728381,0.944802939085609
"167","ACTR10",0.167713394169305,0.433429968712341
"168","ACTR1A",-0.102101840177361,0.634974778628887
"169","ACTR1B",0.121324265978105,0.572258342207179
"170","ACTR2",-0.04239000425929,0.844086067005431
"171","ACTR3",-0.106441784223453,0.620579541862122
"172","ACTR3B",0.0433204799676923,0.840705891848852
"173","ACTR3C",0.287109787628163,0.173734218196073
"174","ACTR5",-0.056382645625507,0.793568280714984
"175","ACTR6",0.140885521198248,0.511413966830738
"176","ACTR8",-0.134351139728233,0.531383739402333
"177","ACTRT3",0.0727585203549585,0.735466803221196
"178","ACVR1",-0.129751998822551,0.545655931396177
"179","ACVR1B",0.175640739464595,0.411682373821357
"180","ACVR1C",-0.00676954886127137,0.97495556019126
"181","ACVR2A",0.215076939817291,0.312838203560321
"182","ACVR2B",0.0344589572413014,0.873000150247231
"183","ACY1",-0.144453200064125,0.500666898316196
"184","ACY3",-0.0654475848700538,0.761252856970897
"185","ACYP1",0.36452274216013,0.0798958083288452
"186","ACYP2",0.0623333931054654,0.772313894393343
"187","ADA",-0.0429520570788541,0.842043952747858
"188","ADA2",-0.298964509805297,0.155860138047566
"189","ADAL",0.117973258854534,0.582992502427775
"190","ADAM10",0.102151333519442,0.634809874844376
"191","ADAM11",0.247418119418199,0.243766628657752
"192","ADAM12",-0.141637222378135,0.509140313738474
"193","ADAM15",-0.061369972946389,0.775744627894053
"194","ADAM17",-0.298305341803729,0.15681849285109
"195","ADAM19",0.205284776541513,0.335898761891758
"196","ADAM21",0.0648079501468631,0.763521099558682
"197","ADAM22",0.254920576337422,0.229298140757267
"198","ADAM23",0.190220755717636,0.373300353798618
"199","ADAM28",0.138520613120208,0.518599049816487
"200","ADAM32",0.00190252710568456,0.992960471919784
"201","ADAM8",0.17373264643933,0.416861134638352
"202","ADAM9",-0.259047250947423,0.221587342859448
"203","ADAMTS1",-0.245461558770969,0.247635675666129
"204","ADAMTS12",0.156898823490729,0.464068193800952
"205","ADAMTS13",0.293892499954803,0.163341378024598
"206","ADAMTS14",0.0110465447476583,0.959142879068351
"207","ADAMTS16",-0.0414507072383331,0.847500997955501
"208","ADAMTS17",0.229322072972801,0.281070736186188
"209","ADAMTS18",0.214886172174603,0.313277965968248
"210","ADAMTS3",-0.163254830257145,0.445927348000658
"211","ADAMTS4",0.0265572806832262,0.901964973676451
"212","ADAMTS5",0.0624034854256338,0.772064456665193
"213","ADAMTS6",0.010967114413926,0.959436426399767
"214","ADAMTS7",0.122860536798289,0.567366647128724
"215","ADAMTS9",-0.0305679503029062,0.887245761695176
"216","ADAMTSL1",-0.307214236996918,0.144213711858462
"217","ADAMTSL2",-0.0131147676702801,0.951501357027215
"218","ADAMTSL3",-0.334570804382866,0.110042449510495
"219","ADAMTSL4",-0.123172583988123,0.566375327482401
"220","ADAP1",-0.283190687094555,0.179944262612342
"221","ADAR",-0.1893828724793,0.375448482415633
"222","ADARB1",0.00610485035323285,0.977414016599628
"223","ADAT1",-0.129254266568007,0.547211038043794
"224","ADAT2",0.164249027231309,0.443124202679572
"225","ADAT3",0.221115020992043,0.299114698781309
"226","ADCK1",0.156644076802969,0.464803139247083
"227","ADCK2",-0.016720074615195,0.938191023114384
"228","ADCK5",0.053347482348126,0.804465208897951
"229","ADCY1",0.391628655211894,0.0584170936386262
"230","ADCY10",-0.0914506687480301,0.670843407336737
"231","ADCY2",-0.086999161983835,0.686049088151277
"232","ADCY3",0.11297705311229,0.599156571398846
"233","ADCY6",-0.127910511449177,0.551419598954339
"234","ADCY7",-0.108254408090442,0.614606608560466
"235","ADCY9",0.207142926652509,0.331446540599625
"236","ADCYAP1",0.0150457533110062,0.944370618012507
"237","ADD1",0.129472132003705,0.546530091879031
"238","ADD2",0.109014870881804,0.612107772840783
"239","ADD3",0.490305908186572,0.0150001755159874
"240","ADGRA2",-0.0530113386275685,0.805674256590665
"241","ADGRA3",0.0128293453054895,0.952555683317249
"242","ADGRB1",-0.0349836541160428,0.871081978747612
"243","ADGRB2",0.165887094704062,0.438526160638476
"244","ADGRE2",0.276016229772342,0.191706444013468
"245","ADGRE5",-0.468766496597247,0.0208556999858774
"246","ADGRF1",0.0406362137668302,0.850464349411883
"247","ADGRF3",-0.0470574388313682,0.827158558143532
"248","ADGRF4",-0.130934602014332,0.541969223405308
"249","ADGRF5",-0.0375020662165093,0.861885235059064
"250","ADGRG1",-0.110491998261219,0.607266012339172
"251","ADGRG2",0.175941638926519,0.410868955645836
"252","ADGRG6",-0.198878612745506,0.351520756223023
"253","ADGRL1",-0.196785922792639,0.356715143725285
"254","ADGRL2",0.261646116869117,0.216821003794303
"255","ADGRL3",0.0901040412657316,0.675430403873677
"256","ADGRV1",-0.0106528560490344,0.960597867567099
"257","ADH5",0.163960837416626,0.443935790394553
"258","ADHFE1",0.429800243329082,0.0360667228633357
"259","ADI1",0.232423343421384,0.274435272637367
"260","ADIPOR1",-0.207247073298714,0.331198054954136
"261","ADIPOR2",0.290339627410039,0.168729492101945
"262","ADIRF",0.00453250889740965,0.983230239564018
"263","ADK",-0.126083910231448,0.557164010347907
"264","ADM",-0.0203797855200353,0.924696261108416
"265","ADM2",0.198013672743418,0.353662246687551
"266","ADM5",0.365537622800219,0.0789971656827932
"267","ADNP",0.0580198672568598,0.787705668782187
"268","ADNP2",0.126033459273906,0.557323055449963
"269","ADO",0.0189544340694432,0.929949885371364
"270","ADORA1",-0.193095016746266,0.365985407591819
"271","ADORA2A",0.0602438942256494,0.77975974788601
"272","ADORA2B",-0.349655651680776,0.0939622592000456
"273","ADPGK",0.446084173415096,0.0288955624988198
"274","ADPRH",0.277784307480893,0.188760179921427
"275","ADPRHL1",0.082658671636113,0.700990312203136
"276","ADPRHL2",0.530985542433919,0.00759106287052592
"277","ADPRM",-0.3631530577323,0.0811208342759978
"278","ADRA1A",0.0880313367790496,0.682512532022906
"279","ADRA1B",-0.0180265943819557,0.933371298086731
"280","ADRA2A",0.143631552228502,0.503132070460965
"281","ADRA2B",0.340791759667468,0.103182947047803
"282","ADRB1",0.0176058793075726,0.934923067520847
"283","ADRB2",-0.120820193118411,0.573867427225753
"284","ADRM1",0.124823579119594,0.561143308904493
"285","ADSL",0.13605841171018,0.526130891177729
"286","ADSS",-0.223333165707006,0.294168620890284
"287","ADSSL1",0.0623412685940989,0.772285866779147
"288","ADTRP",0.173328958114671,0.41796134504608
"289","AEBP1",0.162717257081788,0.44744694172877
"290","AEBP2",0.264856105537977,0.211029190149142
"291","AEN",-0.0979757284163471,0.648780901681164
"292","AES",0.0689726703978465,0.748787031456194
"293","AFAP1",0.131986995295711,0.538698189183254
"294","AFAP1L1",0.106890611449729,0.619098384538928
"295","AFAP1L2",-0.203969379470498,0.339072045520815
"296","AFDN",-0.0270180477672111,0.900272266720623
"297","AFF1",0.345341171205994,0.0983704062309215
"298","AFF2",0.195422209182755,0.360124158622577
"299","AFF3",0.114698629985688,0.593565497747348
"300","AFF4",0.0781763850029602,0.716533287481281
"301","AFG1L",0.168701066951735,0.430687250732434
"302","AFG3L2",0.218020723412699,0.306100091609745
"303","AFMID",-0.0661310775347517,0.758831194863672
"304","AFTPH",0.0428095551137335,0.842561614144118
"305","AGA",0.0308369425282859,0.886259795852938
"306","AGAP1",-0.0927180422782411,0.666536763843366
"307","AGAP11",0.0719397149190975,0.738341592633476
"308","AGAP2",0.170185842752097,0.426581781946227
"309","AGAP3",0.137399514938838,0.522022037599279
"310","AGAP4",-0.0983086900712306,0.647662549518517
"311","AGAP5",-0.0137681691718972,0.949088046637122
"312","AGAP6",-0.110458584080075,0.607375362119184
"313","AGAP9",-0.0804321899522005,0.708696860960198
"314","AGBL2",0.0806606357028275,0.707904846019855
"315","AGBL3",0.168760883637608,0.430521444136855
"316","AGBL4",0.337518041773573,0.10675213930792
"317","AGBL5",0.517684990684198,0.00956992776546755
"318","AGER",-0.00789630100888899,0.970788667331971
"319","AGFG1",-0.0456444532953728,0.832275547205382
"320","AGFG2",-0.162593361464743,0.447797553404093
"321","AGGF1",-0.00756979479430109,0.97199606304611
"322","AGK",-0.125555021424253,0.558832336995585
"323","AGL",0.396598068156235,0.0550173818033011
"324","AGMAT",0.127326547655809,0.553253137855046
"325","AGO1",0.44313332340057,0.0301024625640076
"326","AGO2",0.394615952933613,0.0563545202587921
"327","AGO3",0.310068127210495,0.140333110719461
"328","AGO4",0.213697912182726,0.316025685132483
"329","AGPAT1",-0.025033486525406,0.907565806898084
"330","AGPAT2",0.368344657447954,0.0765514233713835
"331","AGPAT3",0.0371288865297927,0.863246944204109
"332","AGPAT4",0.0275957966195312,0.898150403906612
"333","AGPAT5",-0.00746732544450448,0.972374999512597
"334","AGPS",-0.0961676012892792,0.654866856264259
"335","AGR2",0.0489941239005683,0.820156154091597
"336","AGRN",-0.0930337348723203,0.665465595208597
"337","AGT",-0.115752141671184,0.590155061131731
"338","AGTPBP1",0.161895809692042,0.449774259204797
"339","AGTRAP",0.209426591448147,0.326023623618402
"340","AHCTF1",0.0173291695962852,0.935943811927933
"341","AHCY",0.247072718482096,0.244446762989059
"342","AHCYL1",0.369325718774002,0.0757103106099608
"343","AHCYL2",0.248794110035519,0.241069422294142
"344","AHDC1",0.179833056435723,0.400429584951795
"345","AHI1",0.397002640171016,0.0547475034320175
"346","AHNAK",-0.0450912370395458,0.834280779628627
"347","AHNAK2",-0.423611988169682,0.0391354297668687
"348","AHR",0.00867298289921372,0.967916810378858
"349","AHRR",0.00819327201003001,0.969690544641644
"350","AHSA1",0.178821937505196,0.403127716318254
"351","AHSA2",0.305005441218765,0.147269192090194
"352","AIDA",-0.303684537473855,0.149118263164112
"353","AIF1L",-0.035504268144033,0.869179429891845
"354","AIFM1",-0.124929515600675,0.560808339360294
"355","AIFM2",-0.248759207644336,0.241137595163644
"356","AIFM3",0.00584782345224205,0.978364711951543
"357","AIG1",0.238914207869719,0.26087219777886
"358","AIMP1",0.0348199756071033,0.871680274690734
"359","AIMP2",0.0473714671505509,0.826022253991473
"360","AIP",0.307330031950281,0.144054786138616
"361","AJUBA",0.247391419011961,0.243819160716571
"362","AK1",-0.142982623522684,0.505083242295083
"363","AK2",0.236296459775621,0.266289289683643
"364","AK3",-0.131575818050143,0.539975108139996
"365","AK4",0.220254807774696,0.30104662540823
"366","AK5",-0.213270504069337,0.317017604667864
"367","AK6",0.218410051085504,0.30521569882392
"368","AK7",0.289082199435058,0.170665809837601
"369","AK8",0.0866795637626855,0.68714543423665
"370","AK9",-0.102069061013625,0.635084002755135
"371","AKAP1",-0.289019866312862,0.170762197667441
"372","AKAP10",-0.153192857792242,0.4748189788782
"373","AKAP11",-0.152205840745263,0.477703530128858
"374","AKAP12",0.185595345053169,0.385246994429832
"375","AKAP13",-0.101356954857039,0.637458646162368
"376","AKAP17A",-0.133515641772476,0.533963334492087
"377","AKAP2",-0.209871720337584,0.324972878979308
"378","AKAP3",0.0998879783647848,0.642368134328776
"379","AKAP5",0.14161306754882,0.509213297632968
"380","AKAP6",0.280340445881469,0.184555840396569
"381","AKAP7",-0.132178180879445,0.53810493858561
"382","AKAP8",0.203132303067143,0.341100699419647
"383","AKAP8L",0.184295401621212,0.388643189469162
"384","AKAP9",0.0625369745478171,0.771589469170708
"385","AKIP1",-0.0583881476664996,0.786388446999037
"386","AKIRIN1",0.432547970616701,0.0347667919375982
"387","AKIRIN2",0.198364088816157,0.352793735265463
"388","AKNA",-0.0319246774628069,0.882274489205014
"389","AKR1A1",0.225437139202733,0.289524539670956
"390","AKR1B1",-0.107351412276329,0.617579208567524
"391","AKR1B10",0.0220635743466783,0.918494026217976
"392","AKR1B15",-0.230100413696712,0.279395967955978
"393","AKR1C1",-0.111795350156611,0.603007116731015
"394","AKR1C2",-0.0169567189721439,0.9373178858407
"395","AKR1C3",-0.232850093476314,0.273530055704444
"396","AKR1E2",-0.309989027156934,0.140439650903609
"397","AKR7A2",0.721184112271413,6.99696969581327e-05
"398","AKR7A3",0.33444279558618,0.110187027402814
"399","AKR7L",0.202440395715361,0.342782978355535
"400","AKT1",0.164337451985465,0.442875342904895
"401","AKT1S1",0.554042659787571,0.00496767681513286
"402","AKT2",0.0357416815955241,0.868312051590371
"403","AKT3",-0.173504322313032,0.41748321298147
"404","AKTIP",-0.0308729646909272,0.886127772384004
"405","ALAD",-0.117967486972622,0.583011066363121
"406","ALAS1",-0.0788194735894397,0.71429639602291
"407","ALCAM",-0.0484790434684824,0.822017234004335
"408","ALDH16A1",0.257737987371619,0.224014775950405
"409","ALDH18A1",-0.279642842667281,0.185696807748938
"410","ALDH1A1",0.142863824017433,0.505440844683227
"411","ALDH1A3",-0.0608011486296335,0.777772124815937
"412","ALDH1B1",0.0774420303049001,0.719090402990959
"413","ALDH1L1",0.25170633416108,0.23542556202819
"414","ALDH1L2",0.27117944493992,0.199926471916807
"415","ALDH2",-0.00386216459476245,0.985710168177359
"416","ALDH3A1",-0.182670269606459,0.392912709274844
"417","ALDH3A2",-0.134985053625979,0.529430462995504
"418","ALDH3B1",0.149697828040305,0.48507308212634
"419","ALDH3B2",0.102622468875203,0.633240972827156
"420","ALDH4A1",0.402999703518489,0.0508661587500888
"421","ALDH5A1",0.222572961074959,0.295857967832848
"422","ALDH6A1",0.140816493341056,0.511623000612553
"423","ALDH7A1",0.0218394024566462,0.919319504854512
"424","ALDH8A1",0.175164527864333,0.412971525134441
"425","ALDH9A1",0.145269163643753,0.498224687947501
"426","ALDOA",0.075223392430581,0.726833661896013
"427","ALDOC",-0.163806700181781,0.444370188729227
"428","ALG1",0.0350668291396045,0.870777974390411
"429","ALG10",0.342286335937582,0.101583128553599
"430","ALG10B",0.122972578100246,0.567010622487737
"431","ALG11",-0.180035514076743,0.399890550085278
"432","ALG12",0.284856937457576,0.177285525566582
"433","ALG13",0.0926328763967517,0.666825846504549
"434","ALG14",0.250470211486621,0.237810436224282
"435","ALG1L",-0.232132917867812,0.275052406377906
"436","ALG2",-0.343372597289096,0.100431950811346
"437","ALG3",-0.0286279913482906,0.89436121989724
"438","ALG5",0.10890440518924,0.612470497027778
"439","ALG6",0.269856134851817,0.202216466212924
"440","ALG8",0.104851943970279,0.625837600318872
"441","ALG9",-0.158733259303562,0.458793648195332
"442","ALK",0.0573691707777406,0.790034381717523
"443","ALKAL2",0.26721839191452,0.206833954904658
"444","ALKBH1",0.264134028673812,0.212322875699078
"445","ALKBH2",-0.0516736751340653,0.810489844659762
"446","ALKBH3",-0.179317960977693,0.401802833807142
"447","ALKBH4",0.409906183444691,0.0466653657277978
"448","ALKBH5",0.209610829500419,0.325588473484297
"449","ALKBH6",-0.1257676384702,0.558161386717858
"450","ALKBH7",0.241690043998967,0.255205943583768
"451","ALKBH8",-0.0510838462723459,0.812615360117236
"452","ALMS1",0.107866806253285,0.615881849721923
"453","ALOX12B",0.284710300575018,0.177518407389352
"454","ALOX15B",0.11225271577219,0.601515575593648
"455","ALOX5",-0.248551370672478,0.241543812718961
"456","ALOX5AP",-0.0763144026872444,0.723022635027259
"457","ALPK1",0.0723071250343499,0.737051208666356
"458","ALPK2",0.139634500187649,0.515208797318575
"459","ALPK3",0.233684159930214,0.271766330229121
"460","ALPL",0.316208651336756,0.132237767412321
"461","ALS2",0.191557266541755,0.369888549809512
"462","ALS2CL",-0.174057656216665,0.415976509775393
"463","ALS2CR12",0.0333585689573336,0.877025161060236
"464","ALX3",0.31511315028822,0.13365677406164
"465","ALX4",0.124234379076838,0.563007991330327
"466","ALYREF",0.104732116819703,0.62623462534801
"467","AMACR",0.288703610097289,0.171251819526132
"468","AMBRA1",0.232641636498235,0.273971994667211
"469","AMD1",0.0541079871228847,0.80173142045671
"470","AMDHD2",0.152172604942247,0.477800816392553
"471","AMER1",0.0280797245881619,0.896373631743358
"472","AMFR",-0.11143145115243,0.604194952742296
"473","AMH",0.326531586509214,0.119395495030282
"474","AMIGO1",0.373944317917593,0.0718444119482809
"475","AMIGO2",-0.0293766021776919,0.891614468806489
"476","AMIGO3",0.133822649755912,0.53301476605981
"477","AMMECR1",0.282506493037104,0.181043926371134
"478","AMMECR1L",-0.0872051807783137,0.685342689057079
"479","AMN",0.504402537958112,0.0119546055961361
"480","AMN1",0.0117524918976656,0.95653417062521
"481","AMOT",0.122873462505611,0.567325569067115
"482","AMOTL1",-0.106237989419685,0.621252550245777
"483","AMOTL2",0.0928463421333082,0.666101356399701
"484","AMPD2",0.344813214271109,0.0989201873625021
"485","AMPD3",-0.101408212515722,0.637287602472015
"486","AMT",0.0711461167623401,0.741131131469758
"487","AMTN",0.18391299107474,0.389645480791262
"488","AMY1A",-0.220130436899811,0.301326584106894
"489","AMY2B",-0.0238094982322949,0.912067788486406
"490","AMZ1",0.201642642025443,0.344728716235671
"491","AMZ2",-0.31153806959379,0.138363743062007
"492","ANAPC1",-0.0416379253498513,0.846820128761637
"493","ANAPC10",0.0983196229600942,0.647625840633576
"494","ANAPC11",-0.0864422450600986,0.687959925786493
"495","ANAPC13",-0.170087119980607,0.426854094207661
"496","ANAPC15",0.131337913904641,0.54071456674077
"497","ANAPC16",0.0158299451409283,0.941475909361514
"498","ANAPC2",0.485751479994928,0.0161100315744777
"499","ANAPC4",0.317872859948029,0.130102919962071
"500","ANAPC5",0.250596925583566,0.23756523746727
"501","ANAPC7",0.0501799947182754,0.815874979771136
"502","ANG",0.268188991257762,0.20512667760066
"503","ANGEL1",0.261062809714941,0.217884773308456
"504","ANGEL2",-0.208605618044434,0.327966943287397
"505","ANGPT1",0.10804875873346,0.615283076853888
"506","ANGPTL2",0.03686839253589,0.864197694558476
"507","ANGPTL4",-0.24981177763247,0.239087216607971
"508","ANGPTL5",-0.0472319533020659,0.82652703990607
"509","ANGPTL6",-0.288263361503861,0.171935029769948
"510","ANK1",0.229677509951093,0.280305152375948
"511","ANK2",0.057485635812181,0.789617447833566
"512","ANK3",0.227235460601466,0.285591727080433
"513","ANKAR",0.103628403681487,0.629896300867306
"514","ANKDD1A",0.292894786527803,0.164842122129818
"515","ANKEF1",-0.300169048353226,0.154119564205635
"516","ANKFY1",-0.0184197540216749,0.931921377076733
"517","ANKH",-0.063925604452149,0.766653129378677
"518","ANKHD1",0.379447941237827,0.0674361130320227
"519","ANKHD1-EIF4EBP3",0.102842178510163,0.632509853443866
"520","ANKIB1",-0.0352120104731228,0.87024737980176
"521","ANKK1",-0.113879881262433,0.596221735474072
"522","ANKLE1",0.166433729088121,0.436997458517527
"523","ANKLE2",0.0614352318411105,0.775512112032999
"524","ANKMY1",0.0106311774746942,0.960677990487989
"525","ANKMY2",-0.0369855276189732,0.863770152508635
"526","ANKRA2",0.00742184537845237,0.9725431887951
"527","ANKRD10",0.00186401256655102,0.993102975978655
"528","ANKRD11",0.190279046620369,0.373151173885098
"529","ANKRD12",0.153922099929429,0.472693500511604
"530","ANKRD13A",-0.0557745144889121,0.795748678848221
"531","ANKRD13B",-0.121266049273368,0.572444077833431
"532","ANKRD13C",0.326348953910941,0.119614490116569
"533","ANKRD13D",0.125321305202699,0.559570289437974
"534","ANKRD16",0.0172183946273117,0.936352473224505
"535","ANKRD17",0.235325939797111,0.268315807315069
"536","ANKRD18A",0.181364030427372,0.396363512174121
"537","ANKRD20A2",0.370659276386006,0.0745782486436889
"538","ANKRD20A4",0.0715794641606668,0.739607498133376
