GNL3L	1e-13
PELP1	1e-13
CLGN	1e-13
SMPD2	1e-13
MAP1LC3A	1e-13
TRIM29	1e-13
CCDC136	0.000527426160337519
IL18	0.000527426160337519
CEP85L	0.000527426160337519
GINS4	0.000527426160337519
DPH5	0.000527426160337519
KRI1	0.00105485232067515
CCL2	0.00105485232067515
LLGL1	0.00105485232067515
POP7	0.00158227848101267
TJAP1	0.00158227848101267
GEMIN6	0.00210970464135019
HEATR3	0.00210970464135019
CCT3	0.00210970464135019
NVL	0.00210970464135019
RAP2B	0.00210970464135019
ZC3HAV1L	0.00210970464135019
TRIB2	0.00263713080168781
NEURL2	0.00263713080168781
GJB4	0.00263713080168781
PFDN2	0.00263713080168781
FBXL15	0.00316455696202533
CLN6	0.00316455696202533
AUTS2	0.00316455696202533
DEF8	0.00316455696202533
GSS	0.00316455696202533
ZNF77	0.00316455696202533
NSRP1	0.00316455696202533
NKD1	0.00369198312236285
DDX56	0.00369198312236285
RPUSD2	0.00369198312236285
TSR2	0.00369198312236285
EIF3G	0.00369198312236285
TERF2	0.00369198312236285
PSMG3	0.00369198312236285
NANP	0.00369198312236285
STX18	0.00369198312236285
ZNF517	0.00369198312236285
CYP4X1	0.00369198312236285
FNTA	0.00369198312236285
NOL6	0.00421940928270037
METTL16	0.004746835443038
MCOLN2	0.004746835443038
RASA1	0.004746835443038
SLC16A6	0.004746835443038
GJB5	0.00527426160337552
SMPD1	0.00527426160337552
ZNF18	0.00580168776371304
PLAGL1	0.00580168776371304
SLC2A4	0.00632911392405067
PQBP1	0.00791139240506333
GEMIN4	0.00843881856540085
VOPP1	0.00843881856540085
TARSL2	0.00843881856540085
VPS4A	0.00843881856540085
ZNF462	0.00896624472573837
DPH1	0.00896624472573837
UQCC1	0.0100210970464135
MTX1	0.0100210970464135
RGS12	0.0100210970464135
CDT1	0.0100210970464135
SLC35E4	0.0100210970464135
GADD45G	0.0100210970464135
SNRNP48	0.0100210970464135
PDRG1	0.010548523206751
KIF13A	0.010548523206751
GINS2	0.010548523206751
SPRED1	0.010548523206751
MTFMT	0.0116033755274262
FASN	0.0116033755274262
LBX2	0.0116033755274262
FBXO28	0.0121308016877637
CSTF2	0.0126582278481012
ZNF654	0.0131856540084389
FARSA	0.0137130801687764
MT1F	0.0147679324894515
DPH6	0.0158227848101266
DGKQ	0.0174050632911392
LRWD1	0.0189873417721519
FGF8	0.0195147679324894
MX2	0.020042194092827
SNX17	0.0205696202531646
SNX27	0.0221518987341772
ZNHIT1	0.0226793248945147
RBBP5	0.0232067510548524
ATP13A1	0.0232067510548524
PPM1H	0.0232067510548524
DPY19L1	0.0232067510548524
NDUFB3	0.0237341772151899
SLC25A27	0.0237341772151899
GAA	0.0237341772151899
MRPS25	0.0242616033755274
DPM3	0.0242616033755274
SF3B3	0.0242616033755274
VMAC	0.0242616033755274
TMEM160	0.0242616033755274
TRIM41	0.0242616033755274
HIST2H2AC	0.0253164556962026
ETFB	0.0263713080168776
ZC3H3	0.0263713080168776
C2ORF69	0.0263713080168776
CDC5L	0.0263713080168776
ZDHHC24	0.0268987341772152
TMEM214	0.0268987341772152
GRHPR	0.0279535864978903
NAE1	0.0279535864978903
RICTOR	0.0284810126582279
SGTA	0.0284810126582279
BAG2	0.0284810126582279
TRAPPC2L	0.0300632911392406
GPATCH2	0.0300632911392406
ORMDL1	0.0305907172995781
ZNF609	0.0305907172995781
PIGF	0.0305907172995781
GATAD1	0.0321729957805907
XAB2	0.0321729957805907
CNPY3	0.0321729957805907
GPN1	0.0321729957805907
MRPL4	0.0332278481012658
GOLGA8A	0.0332278481012658
AARS	0.0342827004219409
MSH6	0.0342827004219409
ICE2	0.0342827004219409
SLC25A11	0.0348101265822784
PRMT7	0.0348101265822784
TMEM126B	0.0348101265822784
CCDC97	0.0353375527426161
CFDP1	0.0353375527426161
KCNK1	0.0353375527426161
CLPP	0.0353375527426161
LSM11	0.0363924050632911
SNN	0.0363924050632911
TTYH2	0.0363924050632911
LARP6	0.0369198312236287
DNM3	0.0379746835443038
MTRF1L	0.0390295358649789
AAGAB	0.0390295358649789
PNPLA3	0.0390295358649789
MSH4	0.0390295358649789
D2HGDH	0.040084388185654
ITGA2	0.0411392405063291
TSPAN18	0.0427215189873418
CDK20	0.0427215189873418
MN1	0.0427215189873418
MLLT10	0.0427215189873418
CEACAM1	0.0427215189873418
THAP11	0.0427215189873418
SLC7A8	0.0427215189873418
MTG1	0.0432489451476793
EPHA2	0.0432489451476793
RNF166	0.0432489451476793
ZNF576	0.0437763713080169
HSDL1	0.0443037974683544
SLC25A46	0.0443037974683544
SLIT3	0.0458860759493671
XPA	0.0485232067510548
WDR13	0.0485232067510548
MRPS10	0.0485232067510548
COL7A1	0.0485232067510548
SLC44A3	0.0485232067510548
