PA2G4	1e-13
SETD6	1e-13
AIG1	1e-13
GEMIN4	1e-13
RRAD	1e-13
HIST1H2AG	0.000568504832291095
HIST1H1B	0.000568504832291095
LRMP	0.000568504832291095
WDR90	0.000568504832291095
FXR2	0.000568504832291095
PTGDS	0.000568504832291095
CTBS	0.000568504832291095
TMEM5	0.000568504832291095
TMEM30A	0.000568504832291095
PGPEP1	0.000568504832291095
DEXI	0.000568504832291095
MCPH1	0.000568504832291095
ALDH1A2	0.000568504832291095
ZNF383	0.000568504832291095
SYNGR1	0.000568504832291095
CDCA8	0.000568504832291095
C1ORF112	0.000568504832291095
IL12RB2	0.000568504832291095
CBWD2	0.000568504832291095
CS	0.00113700966458219
CAPN5	0.00113700966458219
TMED3	0.00113700966458219
STX5	0.00113700966458219
TBC1D1	0.00113700966458219
PPM1E	0.00113700966458219
COLGALT1	0.00170551449687317
SETDB1	0.00170551449687317
STOX1	0.00170551449687317
CXCL14	0.00170551449687317
MRPS11	0.00170551449687317
ZNF703	0.00170551449687317
KIAA0753	0.00170551449687317
CYCS	0.00170551449687317
RFTN1	0.00170551449687317
S1PR1	0.00170551449687317
UBE2N	0.00341102899374646
ULK4	0.00341102899374646
C2ORF88	0.00341102899374646
CTSD	0.00341102899374646
GNG12	0.00397953382603755
CD46	0.00397953382603755
HNRNPA2B1	0.00454803865832865
PPP1R21	0.00454803865832865
CHRAC1	0.00454803865832865
TJP1	0.00511654349061963
KIAA1107	0.00511654349061963
S100PBP	0.00511654349061963
INTS7	0.00511654349061963
NPIPA1	0.00511654349061963
NDUFC2	0.00511654349061963
KDELR2	0.00568504832291072
SWI5	0.00568504832291072
LIMS2	0.00625355315520182
MCM4	0.00682205798749291
NCK2	0.00682205798749291
YEATS4	0.00739056281978401
MEST	0.00739056281978401
DEPDC1B	0.00739056281978401
NXT2	0.00795906765207499
ADRA1B	0.00852757248436609
CDK7	0.00852757248436609
SPAG16	0.00852757248436609
FADS3	0.00852757248436609
PRIM1	0.00909607731665718
NOTCH2	0.00909607731665718
ZBTB39	0.00909607731665718
APOBEC3C	0.00909607731665718
MSANTD4	0.00909607731665718
SRSF4	0.0102330869812394
GCC2	0.0102330869812394
NUP98	0.0102330869812394
PCOLCE2	0.0102330869812394
TAF4B	0.0102330869812394
KCTD9	0.0113700966458214
SLC22A4	0.0113700966458214
RGS9BP	0.0113700966458214
LTA4H	0.0113700966458214
CCDC34	0.0119386014781125
TP53RK	0.0119386014781125
FXYD5	0.0119386014781125
FGD6	0.0119386014781125
DAP	0.0125071063104036
NDFIP1	0.0125071063104036
THAP2	0.0130756111426947
MTPAP	0.0130756111426947
FOXN3	0.0130756111426947
CDC20	0.0130756111426947
TM2D3	0.0136441159749858
LTBP4	0.0136441159749858
ACAD8	0.0142126208072768
ELOVL2	0.0142126208072768
POLA2	0.0142126208072768
S100A4	0.0142126208072768
HERC2	0.0142126208072768
HSPA9	0.0147811256395679
GADD45A	0.0147811256395679
TUBB1	0.015349630471859
SIX2	0.015349630471859
ZNF551	0.015349630471859
HIST2H2AB	0.0159181353041501
BIN1	0.0159181353041501
RAC2	0.0159181353041501
MECR	0.0164866401364412
HIST1H2AE	0.0164866401364412
TMPO	0.0164866401364412
PLEKHB1	0.0164866401364412
SARAF	0.0164866401364412
SPRYD4	0.0170551449687323
CYYR1	0.0170551449687323
CCDC89	0.0170551449687323
PTPN4	0.0176236498010233
PLK4	0.0176236498010233
MOB3A	0.0181921546333144
NAV1	0.0181921546333144
SMNDC1	0.0187606594656055
SLC6A17	0.0187606594656055
BMP5	0.0210346787947697
ZNF20	0.0210346787947697
CCAR1	0.0210346787947697
SCNN1G	0.0216031836270608
UBLCP1	0.0216031836270608
SLC25A42	0.022740193291643
PDE4DIP	0.022740193291643
SNX14	0.022740193291643
NGLY1	0.022740193291643
HIST1H2AM	0.0238772029562251
PCSK7	0.0238772029562251
SPINT2	0.0250142126208073
SMOC2	0.0250142126208073
SLC1A3	0.0250142126208073
RNF149	0.0250142126208073
SGCG	0.0250142126208073
KIF11	0.0250142126208073
CD226	0.0250142126208073
INPP5A	0.0255827174530984
TXLNA	0.0255827174530984
FBXO5	0.0255827174530984
SLC25A1	0.0255827174530984
ACTR6	0.0255827174530984
ANKRD26	0.0267197271176804
CRB3	0.0267197271176804
HIST1H3J	0.0267197271176804
PLA2G16	0.0267197271176804
POLR2I	0.0272882319499715
NUP54	0.0272882319499715
HCN3	0.0278567367822626
ACO2	0.0289937464468448
ULBP2	0.0289937464468448
SLC25A21	0.0289937464468448
MRPL44	0.0301307561114269
SGK1	0.0301307561114269
ZDHHC5	0.0301307561114269
ZNF720	0.0301307561114269
PSMD8	0.030699260943718
HIST2H2BE	0.030699260943718
MIB1	0.030699260943718
PEX11G	0.030699260943718
SNRPA	0.0312677657760091
TAF1A	0.0312677657760091
SLC10A4	0.0329732802728823
GDE1	0.0329732802728823
KCTD21	0.0329732802728823
APP	0.0346787947697555
FZD7	0.0346787947697555
PLA2R1	0.0346787947697555
TBC1D22A	0.0346787947697555
GSTA1	0.0346787947697555
PPARD	0.0346787947697555
UBE2C	0.0352472996020466
VASN	0.0358158044343377
RAB11FIP5	0.0369528140989198
C2ORF66	0.038089823763502
IFT81	0.0392268334280841
DAB2	0.0392268334280841
HIST1H2AD	0.0397953382603752
PADI2	0.0397953382603752
CPSF4	0.0397953382603752
FAM209A	0.0397953382603752
FAM3C	0.0397953382603752
GRN	0.0397953382603752
STAM2	0.0397953382603752
IRF5	0.0403638430926663
PRDM1	0.0403638430926663
