,gene_symbol,pearson,P_value
4652,EEF2K,0.051721723,0.774990271
4653,EEF2KMT,-0.350495575,0.045527012
4654,EEFSEC,0.420352955,0.01486414
4655,EEPD1,0.125764727,0.485563128
4656,EFCAB1,0.157890031,0.380182922
4657,EFCAB11,0.42813886,0.012932
4658,EFCAB12,0.08159501,0.65169531
4659,EFCAB13,-0.302750526,0.086793004
4660,EFCAB14,0.136956983,0.447246302
4661,EFCAB2,-0.005652645,0.975094009
4662,EFCAB3,-0.116677418,0.517870823
4663,EFCAB5,0.167859775,0.350433555
4664,EFCAB6,-0.009525302,0.958042704
4665,EFCAB7,0.271084342,0.127022132
4666,EFCAB8,0.010505594,0.953729083
4667,EFCC1,0.027129437,0.880871182
4668,EFEMP1,-0.386582341,0.026261702
4669,EFEMP2,0.164466079,0.360398546
4670,EFHB,0.080556324,0.655855112
4671,EFHC1,-0.060343135,0.738694209
4672,EFHC2,0.062962825,0.727770156
4673,EFHD1,0.148903645,0.408220428
4674,EFHD2,0.40471627,0.019479385
4675,EFL1,0.197268608,0.271165021
4676,EFNA1,-0.034779859,0.847625313
4677,EFNA2,-0.168728424,0.34790989
4678,EFNA3,0.086770492,0.631123501
4679,EFNA4,0.046110512,0.798872463
4680,EFNA5,0.289682152,0.102005108
4681,EFNB1,0.404199422,0.019650226
4682,EFNB2,0.018432251,0.918906741
4683,EFNB3,0.259298283,0.145067323
4684,EFR3A,0.247074663,0.165682842
4685,EFR3B,0.015556331,0.931527127
4686,EFS,0.224339916,0.209437089
4687,EFTUD2,-0.238722101,0.180923997
4688,EGF,-0.366154072,0.036109588
4689,EGFL6,0.153849937,0.392645947
4690,EGFL7,0.349098369,0.046454879
4691,EGFL8,0.060172166,0.739408919
4692,EGFLAM,0.170088912,0.343979441
4693,EGFR,-0.057392593,0.751058126
4694,EGLN1,0.343292728,0.050473577
4695,EGLN2,0.190430636,0.288457224
4696,EGLN3,0.119076393,0.509240463
4697,EGR1,0.230073973,0.197720145
4698,EGR2,0.111557423,0.536527446
4699,EGR3,0.122359993,0.497544895
4700,EGR4,0.11991513,0.506240083
4701,EHBP1,0.18697222,0.297466128
4702,EHBP1L1,0.204245646,0.254231938
4703,EHD1,-0.093682957,0.604067885
4704,EHD2,0.200910797,0.262236121
4705,EHD3,-0.080956891,0.654249685
4706,EHD4,0.050716957,0.779252548
4707,EHF,0.015484266,0.931843592
4708,EHHADH,0.05120039,0.777201001
4709,EHMT1,0.144627682,0.421961565
4710,EHMT2,0.257246753,0.148389906
4711,EI24,0.00057791,0.997453295
4712,EID1,0.223840385,0.210479981
4713,EID2,0.12235843,0.497550428
4714,EID2B,0.161287777,0.369882672
4715,EID3,0.306186472,0.083098482
4716,EIF1,0.225804104,0.206400757
4717,EIF1AD,0.337630573,0.054654949
4718,EIF1AX,0.003905691,0.982789834
4719,EIF1B,0.056919928,0.753044529
4720,EIF2A,0.071033341,0.694453623
4721,EIF2AK1,0.164034107,0.361678967
4722,EIF2AK2,-0.120453365,0.504319343
4723,EIF2AK3,-0.34081243,0.052272709
4724,EIF2AK4,0.040580443,0.822585753
4725,EIF2B1,-0.087642536,0.627683302
4726,EIF2B2,0.053781199,0.766274096
4727,EIF2B3,-0.061413687,0.734223832
4728,EIF2B4,-0.120177456,0.505303493
4729,EIF2B5,-0.205583553,0.251066666
4730,EIF2D,-0.34530535,0.049050225
4731,EIF2S1,0.195900315,0.274569967
4732,EIF2S2,0.060794618,0.736807886
4733,EIF2S3,-0.221765209,0.214850632
4734,EIF3A,-0.204143489,0.254474704
4735,EIF3B,0.042755478,0.813239445
4736,EIF3C,-0.121831462,0.499418191
4737,EIF3CL,-0.219800304,0.219045972
4738,EIF3D,0.227278166,0.203374777
4739,EIF3E,-0.007346105,0.96763594
4740,EIF3F,-0.051371255,0.776476252
4741,EIF3G,-0.273531926,0.123492836
4742,EIF3H,0.032817814,0.856129409
4743,EIF3I,-0.095828729,0.595771205
4744,EIF3J,0.277448206,0.11799788
4745,EIF3K,0.029472789,0.87066395
4746,EIF3L,-0.055903159,0.757322808
4747,EIF3M,0.108130395,0.549191995
4748,EIF4A1,-0.047574659,0.792622609
4749,EIF4A2,0.165031741,0.358725947
4750,EIF4A3,0.026132007,0.885221622
4751,EIF4B,-0.017891261,0.921279377
4752,EIF4E,-0.211324317,0.237782504
4753,EIF4E1B,0.152874595,0.395689597
4754,EIF4E2,0.089085753,0.622006723
4755,EIF4E3,0.073278489,0.685281083
4756,EIF4EBP1,0.163539543,0.363148242
4757,EIF4EBP2,0.338021514,0.054357699
4758,EIF4EBP3,0.066416865,0.713447193
4759,EIF4ENIF1,-0.018122063,0.920267061
4760,EIF4G1,-0.263514825,0.138409026
4761,EIF4G2,0.217413414,0.224217086
4762,EIF4G3,0.355996589,0.042017123
4763,EIF4H,0.316346425,0.072880003
4764,EIF5,0.245558704,0.168378462
4765,EIF5A,-0.178230359,0.321025759
4766,EIF5A2,0.159840561,0.374249578
4767,EIF5AL1,0.140778846,0.434547407
4768,EIF5B,0.154541571,0.390495839
4769,EIF6,-0.076724968,0.671286314
4770,EIPR1,0.000632067,0.997214638
4771,ELAC1,0.335983489,0.055921474
4772,ELAC2,-0.351440436,0.044907998
4773,ELANE,-0.105936446,0.557372591
4774,ELAVL1,0.290232925,0.101325813
4775,ELAVL2,0.363684365,0.037479987
4776,ELAVL3,0.040683065,0.822144227
4777,ELAVL4,-0.101511782,0.57404025
4778,ELF1,-0.086609256,0.63176041
4779,ELF2,0.132511217,0.462267138
4780,ELF3,-0.026740474,0.882567304
4781,ELF4,0.176431581,0.326013346
4782,ELF5,-0.047372186,0.793486137
4783,ELFN1,0.034653847,0.848170988
4784,ELFN2,-0.11893457,0.509748674
4785,ELK1,0.332344788,0.058801807
4786,ELK3,0.046155234,0.798681377
4787,ELK4,0.020664673,0.909123429
4788,ELL,0.186649939,0.298314651
4789,ELL2,0.041139237,0.820182227
4790,ELL3,-0.094194809,0.60208432
4791,ELMO1,0.029729103,0.869548702
4792,ELMO2,-0.195893674,0.27458656
4793,ELMO3,-0.006828326,0.969916005
4794,ELMOD1,0.027545314,0.879058274
4795,ELMOD2,-0.001180484,0.994797928
4796,ELMOD3,-0.054687154,0.76244871
4797,ELMSAN1,0.290328738,0.101207993
4798,ELN,0.013927942,0.93868044
4799,ELOA,0.38553742,0.026705179
4800,ELOA2,0.034338133,0.849538448
4801,ELOA3B,0.085728185,0.635245367
4802,ELOA3D,-0.000977961,0.995690384
4803,ELOB,-0.165253968,0.358070119
4804,ELOC,0.254453917,0.153001405
4805,ELOF1,0.107669858,0.550904522
4806,ELOVL1,-0.145632943,0.418708124
4807,ELOVL2,0.234601739,0.188796175
4808,ELOVL3,0.084917656,0.63845811
4809,ELOVL4,0.283675702,0.109638494
4810,ELOVL5,0.130552723,0.46896814
4811,ELOVL6,0.428337768,0.012885548
4812,ELOVL7,0.328142142,0.062272877
4813,ELP1,-0.306797217,0.082454648
4814,ELP2,0.055164482,0.760435405
4815,ELP3,-0.148512272,0.40946749
4816,ELP4,0.160782057,0.371405225
4817,ELP5,0.039613751,0.826747484
4818,ELP6,0.135012977,0.453781775
4819,ELSPBP1,0.104662706,0.562147721
4820,EMB,0.287104341,0.105230325
4821,EMC1,0.259590977,0.144597738
4822,EMC10,0.078596147,0.663732992
4823,EMC2,-0.028449624,0.875118257
4824,EMC3,-0.245264982,0.168904344
4825,EMC4,0.161691894,0.368668666
4826,EMC6,0.239814022,0.17887724
4827,EMC7,0.164129134,0.361397062
4828,EMC8,0.302575861,0.086984125
4829,EMC9,0.251395957,0.158168543
4830,EMCN,0.00663138,0.970783325
4831,EMD,-0.16019262,0.373184477
4832,EME1,0.392263777,0.023955009
4833,EME2,0.214475986,0.23069396
4834,EMG1,0.25111228,0.158654171
4835,EMID1,0.264183586,0.137373908
4836,EMILIN1,0.158828353,0.377321799
4837,EMILIN2,0.017392654,0.923466721
4838,EMILIN3,0.396012348,0.022526538
4839,EML1,-0.032541308,0.85732917
4840,EML2,0.028687818,0.874080946
4841,EML3,0.337899954,0.054449989
4842,EML4,0.001799449,0.992070389
4843,EML5,0.119380811,0.508150458
4844,EML6,0.266755107,0.133446503
4845,EMP1,0.080258704,0.657048921
4846,EMP2,0.195307134,0.276054663
4847,EMP3,0.156034027,0.38587942
4848,EMSY,-0.002251663,0.990077711
4849,EMX1,0.092905632,0.607085553
4850,EMX2,0.10039719,0.578273994
4851,EN1,0.295627429,0.094852327
4852,EN2,0.105912269,0.557463052
4853,ENAH,-0.280733608,0.113530497
4854,ENAM,0.094416547,0.601225892
4855,ENC1,-0.245308341,0.16882664
4856,ENDOD1,0.162977053,0.364823625
4857,ENDOG,0.066291787,0.713964218
4858,ENDOU,0.005922229,0.973906599
4859,ENDOV,0.202009017,0.259582152
4860,ENG,-0.235769924,0.186540324
4861,ENGASE,0.025665585,0.887257132
4862,ENHO,0.219091763,0.220572428
4863,ENKD1,0.403087027,0.02002214
4864,ENKUR,0.046538791,0.797043026
4865,ENO1,0.152480868,0.39692209
4866,ENO2,0.163888136,0.362112256
4867,ENO3,-0.059946241,0.740353689
4868,ENO4,0.012648553,0.944303968
4869,ENOPH1,0.096891065,0.591682029
4870,ENOSF1,0.109778419,0.543084274
4871,ENOX1,0.044872114,0.804168281
4872,ENOX2,-0.220641314,0.217243507
4873,ENPEP,0.224998693,0.208067181
4874,ENPP1,-0.155723537,0.386837198
4875,ENPP2,0.139674492,0.43819635
4876,ENPP3,-0.189551533,0.290730459
4877,ENPP4,-0.140293439,0.436149204
4878,ENPP5,-0.043615164,0.809552185
4879,ENPP6,0.202492833,0.258418589
4880,ENSA,0.290071542,0.101524498
4881,ENTHD1,0.024732556,0.891331066
4882,ENTPD1,-0.106399627,0.555640836
4883,ENTPD2,0.035360964,0.845109814
4884,ENTPD3,-0.047798152,0.79166971
4885,ENTPD4,-0.094349411,0.601485746
4886,ENTPD5,0.13719848,0.446437994
4887,ENTPD6,0.034444039,0.849079688
4888,ENTPD7,0.060275505,0.738976898
4889,ENTPD8,-0.002562008,0.988710212
4890,ENY2,0.107701113,0.55078822
4891,EOGT,-0.063062513,0.727355484
4892,EOMES,0.050858417,0.778652079
4893,EP300,-0.16432757,0.360808811
4894,EP400,0.063127783,0.727084018
4895,EPAS1,0.053952675,0.765549621
4896,EPB41,0.080197168,0.657295859
4897,EPB41L1,-0.215850246,0.227648232
4898,EPB41L2,0.115868309,0.520797737
4899,EPB41L3,0.200510195,0.263208638
4900,EPB41L4A,0.087842921,0.626893869
4901,EPB41L4B,-0.081955994,0.650252021
4902,EPB41L5,0.008843826,0.961042133
4903,EPB42,0.036966875,0.838165998
4904,EPC1,0.3677972,0.035220544
4905,EPC2,0.251592281,0.157833082
4906,EPCAM,-0.132753328,0.461442296
4907,EPDR1,0.368527343,0.034831226
4908,EPG5,0.246375035,0.166923033
4909,EPGN,-0.124164599,0.491175648
4910,EPHA1,-0.133597944,0.458570924
4911,EPHA10,0.012349337,0.945619558
4912,EPHA2,-0.192369255,0.283484593
4913,EPHA3,0.101711658,0.573282507
4914,EPHA4,-0.043208795,0.811294638
4915,EPHA5,-0.003907753,0.982780751
4916,EPHA6,0.075906454,0.674600386
4917,EPHA7,-0.017667231,0.922262105
4918,EPHA8,0.339986979,0.052882641
4919,EPHB1,0.058193204,0.747697099
4920,EPHB2,-0.199715584,0.26514466
4921,EPHB3,-0.113656254,0.528840867
4922,EPHB4,-0.000730646,0.996780227
4923,EPHB6,0.280558104,0.113765892
4924,EPHX1,-0.145087017,0.420473223
4925,EPHX2,-0.069356977,0.701330329
4926,EPHX3,-0.071666144,0.691863935
4927,EPHX4,-0.034024153,0.850898827
4928,EPM2A,0.228745682,0.200392873
4929,EPM2AIP1,0.047022287,0.794978998
4930,EPN1,0.227746863,0.202419094
4931,EPN2,0.218978289,0.220817564
4932,EPN3,-0.045107886,0.803159374
4933,EPO,-0.175181055,0.329508813
4934,EPOP,0.319975089,0.069477394
4935,EPOR,-0.098473373,0.585614198
4936,EPPIN,0.243345872,0.172369185
4937,EPPIN-WFDC6,0.180092378,0.315913028
4938,EPPK1,-0.285951742,0.106697031
4939,EPRS,-0.124975645,0.488326733
4940,EPS15,-0.017808488,0.921642456
4941,EPS15L1,0.123685003,0.492864278
4942,EPS8,0.128034498,0.477658779
4943,EPS8L1,-0.171858127,0.338908672
4944,EPS8L2,0.104980285,0.560955392
4945,EPS8L3,0.225739476,0.206534132
4946,EPSTI1,-0.13297282,0.460695189
4947,EPX,0.151405198,0.400300484
4948,EPYC,0.012343968,0.945643166
4949,EQTN,0.028214926,0.876140541
4950,ERAL1,-0.223527197,0.211135657
4951,ERAP1,-0.010149546,0.955295673
4952,ERAP2,0.24229327,0.174290913
4953,ERAS,0.09956762,0.581434124
4954,ERBB2,-0.119291185,0.508471252
4955,ERBB3,-0.206195222,0.249628305
4956,ERBB4,0.000192293,0.999152611
4957,ERBIN,-0.086679827,0.631481611
4958,ERC1,0.293479311,0.09739126
4959,ERC2,0.142628939,0.428471994
4960,ERCC1,0.277575617,0.117822225
4961,ERCC2,6.98E-05,0.999692203
4962,ERCC3,-0.197496701,0.270600106
4963,ERCC4,0.067499803,0.708975978
4964,ERCC5,0.061876169,0.732295248
4965,ERCC6,-0.045149498,0.802981341
4966,ERCC6L,0.227441327,0.203041735
4967,ERCC6L2,-0.065492961,0.717269205
4968,ERCC8,-0.155343953,0.388009982
4969,EREG,0.048060581,0.790551177
4970,ERF,0.251433824,0.1581038
4971,ERFE,0.328487733,0.061981503
4972,ERG,0.151475825,0.400078161
4973,ERG28,0.299974276,0.089869196
4974,ERGIC1,-0.120885622,0.502779446
4975,ERGIC2,0.099908136,0.580136048
4976,ERGIC3,-0.305653144,0.083663867
4977,ERH,0.250420467,0.159842983
4978,ERI1,0.044317838,0.806541344
4979,ERI2,0.156545139,0.38430578
4980,ERI3,0.231282737,0.195309558
4981,ERICH1,-0.03093743,0.864294509
4982,ERICH2,0.304198371,0.085221133
4983,ERICH3,0.068471281,0.704973047
4984,ERICH4,0.045328919,0.802213819
4985,ERICH5,-0.035205237,0.84578378
4986,ERICH6,0.16347911,0.363328021
4987,ERLEC1,-0.13503532,0.453706373
4988,ERLIN1,0.044827446,0.80435946
4989,ERLIN2,0.123172556,0.494671841
4990,ERMAP,0.118716414,0.510530909
4991,ERMARD,0.161550002,0.369094655
4992,ERMN,0.069438464,0.700995513
4993,ERMP1,-0.192419223,0.283357158
4994,ERN1,0.035549575,0.844293673
4995,ERN2,-0.03104419,0.863830551
4996,ERO1A,0.40394754,0.019733933
4997,ERO1B,0.216444548,0.226339577
4998,ERP27,-0.26040316,0.14330051
4999,ERP29,0.102167348,0.571556641
5000,ERP44,-0.250991945,0.158860495
5001,ERRFI1,0.192205744,0.28390186
5002,ERV3-1,-0.017591303,0.9225952
5003,ERV3-1-ZNF117,-0.246041849,0.167515977
5004,ERVFRD-1,-0.040196833,0.82423668
5005,ERVH48-1,0.0624576,0.72987292
5006,ERVMER34-1,0.033422338,0.853507482
5007,ERVV-1,-0.150367033,0.40357661
5008,ERVV-2,-0.163938553,0.361962568
5009,ESAM,0.182037493,0.310626734
5010,ESCO1,0.244277765,0.17068045
5011,ESCO2,-0.098180581,0.586734926
5012,ESD,0.01280284,0.943625658
5013,ESF1,-0.09092233,0.61481378
5014,ESM1,-0.015188044,0.93314453
5015,ESPL1,0.125353695,0.487001683
5016,ESPN,0.03941603,0.82759927
5017,ESPNL,0.037504833,0.835842568
5018,ESR1,0.236503354,0.185133729
5019,ESR2,0.027129909,0.880869125
5020,ESRP1,0.012744409,0.94388254
5021,ESRP2,-0.06760935,0.708524209
5022,ESRRA,0.158713119,0.37767249
5023,ESRRB,0.043503656,0.81003023
5024,ESRRG,-0.06423128,0.722499412
5025,ESS2,0.252697893,0.155953479
5026,ESX1,0.346251674,0.048392132
5027,ESYT1,-0.368685517,0.034747349
5028,ESYT2,0.081437312,0.652326212
5029,ESYT3,-0.080443257,0.656308547
5030,ETAA1,0.108125464,0.549210317
5031,ETF1,0.280244624,0.114187256
5032,ETFA,-0.53805836,0.001239155
5033,ETFB,-0.074891782,0.678717019
5034,ETFBKMT,0.352511735,0.044214329
5035,ETFDH,-0.061936848,0.732042332
5036,ETFRF1,0.424977747,0.013689328
5037,ETHE1,-0.273219717,0.123938932
5038,ETNK1,0.377175057,0.030480243
5039,ETNK2,-0.143549265,0.425467378
5040,ETNPPL,0.457799291,0.007386085
5041,ETS1,0.278031956,0.11719469
5042,ETS2,0.156887166,0.383254814
5043,ETV1,0.070757705,0.695582701
5044,ETV2,-0.278281648,0.116852383
5045,ETV3,0.158865503,0.377208784
5046,ETV3L,0.2824643,0.111228694
5047,ETV4,0.003050458,0.986557976
5048,ETV5,0.204255128,0.254209414
5049,ETV6,0.221588181,0.215226337
5050,ETV7,0.150686756,0.402566039
5051,EVA1A,0.161419892,0.369485526
5052,EVA1B,0.229284169,0.199306349
5053,EVA1C,0.25936552,0.144959353
5054,EVC,-0.221312917,0.215811422
5055,EVC2,-0.289375336,0.10238501
5056,EVI2A,-0.027256912,0.880315423
5057,EVI2B,-0.119938299,0.506157327
5058,EVI5,0.238900425,0.180588612
5059,EVI5L,0.20455012,0.253509294
5060,EVL,0.172566685,0.336890722
5061,EVPL,-0.11342532,0.529684002
5062,EVPLL,0.259956001,0.144013663
5063,EVX1,-0.002627614,0.988421128
5064,EVX2,0.078419777,0.664443567
5065,EWSR1,-0.236214713,0.185686401
5066,EXD1,-0.09280001,0.607496083
5067,EXD2,0.16527744,0.35800089
5068,EXD3,0.166083175,0.355629328
5069,EXO1,0.031097398,0.863599339
5070,EXO5,0.32744744,0.062861848
5071,EXOC1,0.031665396,0.861131817
5072,EXOC2,-0.013223181,0.941777862
5073,EXOC3,-0.053444515,0.767697133
5074,EXOC3L1,-0.093608315,0.604357375
5075,EXOC3L2,0.133364616,0.459363198
5076,EXOC3L4,0.291639646,0.099606381
5077,EXOC4,0.285048738,0.107856838
5078,EXOC5,0.379523126,0.029378764
5079,EXOC6,-0.004887152,0.978465993
5080,EXOC6B,0.054315082,0.76401912
5081,EXOC7,-0.102296531,0.571067804
5082,EXOC8,0.010511338,0.95370381
5083,EXOG,0.187781739,0.295341547
5084,EXOSC1,-0.274765552,0.121741835
5085,EXOSC10,0.280714134,0.113556598
5086,EXOSC2,-0.051124729,0.777521986
5087,EXOSC3,0.221092645,0.216280403
5088,EXOSC4,0.181360678,0.312459801
5089,EXOSC5,0.181824152,0.311203812
5090,EXOSC6,0.328758901,0.061753629
5091,EXOSC7,-0.228131005,0.201638145
5092,EXOSC8,0.372618935,0.032713676
5093,EXOSC9,-0.054395397,0.763680055
5094,EXPH5,-0.144248259,0.423193185
5095,EXT1,0.116145513,0.519794055
5096,EXT2,-0.138298065,0.442767612
5097,EXTL1,0.192880599,0.282182234
5098,EXTL2,0.204116334,0.254539263
5099,EXTL3,-0.169232127,0.34645154
5100,EYA1,0.030460251,0.866368767
5101,EYA2,-0.108225554,0.548838451
5102,EYA3,0.056859563,0.753298325
5103,EYA4,0.019298708,0.915108138
5104,EYS,-0.053646057,0.766845202
5105,EZH1,0.015389409,0.932260165
5106,EZH2,0.073488685,0.684424556
5107,EZR,-0.012587058,0.944574338
5108,F10,0.076746669,0.671198533
5109,F11,0.132327445,0.462893747
5110,F11R,-0.091064765,0.614257391
5111,F12,0.355561474,0.042286567
5112,F13A1,0.096396633,0.593583686
5113,F13B,0.092437843,0.608904641
5114,F2,0.046036945,0.799186818
5115,F2R,-0.354941567,0.04267284
5116,F2RL1,-0.108918827,0.546265982
5117,F2RL2,0.04255126,0.81411593
5118,F2RL3,0.294003509,0.096766982
5119,F3,0.03961621,0.826736893
5120,F5,0.116181962,0.519662153
5121,F7,0.014891227,0.934448243
5122,F8,-0.117099313,0.516347856
5123,F8A1,0.021633876,0.90488001
5124,FA2H,-0.028946087,0.872956447
5125,FAAH,-0.008624191,0.962008941
5126,FAAH2,0.059550658,0.742008834
5127,FAAP100,0.01620592,0.928675001
5128,FAAP20,0.359258786,0.040040713
5129,FAAP24,-0.023819109,0.895322139
5130,FABP1,0.450024193,0.008594394
5131,FABP12,0.038676354,0.830787518
5132,FABP3,-0.166107834,0.355556897
5133,FABP4,0.073782565,0.683227678
5134,FABP5,0.150547548,0.403005865
5135,FABP6,0.018233404,0.919778749
5136,FABP7,0.11976755,0.506767372
5137,FADD,0.248053162,0.163959387
5138,FADS1,0.336674731,0.055387144
5139,FADS2,0.046006027,0.799318942
5140,FADS3,0.038828302,0.830132357
5141,FADS6,0.09905437,0.583393111
5142,FAF1,0.312478924,0.076647797
5143,FAF2,0.351856568,0.044637523
5144,FAH,-0.266959333,0.133138174
5145,FAHD1,0.411166745,0.017448948
5146,FAHD2A,-0.081421095,0.652391106
5147,FAHD2B,-0.217708037,0.223574348
5148,FAIM,0.373906441,0.032069448
5149,FAIM2,-0.199986974,0.264482389
5150,FAM102A,-0.095749815,0.59607545
5151,FAM102B,0.124662082,0.489427163
5152,FAM103A1,0.116293323,0.519259263
5153,FAM104A,0.153802858,0.392792554
5154,FAM104B,-0.027065712,0.881149026
5155,FAM105A,0.262279929,0.14033541
5156,FAM106A,0.333905607,0.057552279
5157,FAM106B,-0.112722488,0.53225402
5158,FAM106CP,-0.145816403,0.418115891
5159,FAM107A,0.202502291,0.258395876
5160,FAM107B,0.205673167,0.250855593
5161,FAM109A,0.254354844,0.153166873
5162,FAM109B,0.148533841,0.409398709
5163,FAM110A,0.087315042,0.62897436
5164,FAM110B,0.345564971,0.048868973
5165,FAM110C,0.25866059,0.146094251
5166,FAM110D,0.382447506,0.028052662
5167,FAM111A,0.190790116,0.287530949
5168,FAM111B,0.236587502,0.184972825
5169,FAM114A1,0.312435264,0.076691176
5170,FAM114A2,0.05773364,0.749625831
5171,FAM117A,0.275965157,0.120056885
5172,FAM117B,0.177631775,0.322680202
5173,FAM118A,0.449197569,0.008732206
5174,FAM118B,-0.009291285,0.959072637
5175,FAM120A,-0.274096717,0.12268887
5176,FAM120AOS,0.234073007,0.189823457
5177,FAM120B,-0.039843169,0.825759386
5178,FAM120C,0.36494885,0.036773184
5179,FAM122A,-0.027628574,0.878695394
5180,FAM122B,0.060530234,0.737912317
5181,FAM122C,0.044286616,0.806675066
5182,FAM124A,0.384975004,0.026946408
5183,FAM124B,-0.027668321,0.878522171
5184,FAM126A,0.391231735,0.024361135
5185,FAM126B,0.140005033,0.437102442
5186,FAM129A,0.16269391,0.3656687
5187,FAM129B,0.114626948,0.525303993
5188,FAM129C,0.027059351,0.881176764
5189,FAM131A,0.308935432,0.080230833
5190,FAM131B,0.06418459,0.722693204
5191,FAM131C,0.048699462,0.78782984
5192,FAM133A,0.214548091,0.230533477
5193,FAM133B,0.311404467,0.077720886
5194,FAM135A,0.021217572,0.906702384
5195,FAM135B,0.083243687,0.645113726
5196,FAM136A,0.399337914,0.021318863
5197,FAM13A,0.113942616,0.527796266
5198,FAM13B,0.144539705,0.422246964
5199,FAM13C,0.087171408,0.629540942
5200,FAM149A,0.345661215,0.048801917
5201,FAM149B1,0.021460438,0.905639178
5202,FAM151A,0.12875951,0.475148143
5203,FAM151B,-0.4276818,0.013039272
5204,FAM153A,0.308860936,0.080307524
5205,FAM153B,0.261597731,0.141407977
5206,FAM155A,-0.045876713,0.799871601
5207,FAM155B,0.022823651,0.899674408
5208,FAM156A,-0.11428827,0.526536711
5209,FAM156B,0.151244679,0.400806035
5210,FAM159A,0.051978402,0.773902454
5211,FAM159B,0.149899192,0.405057945
5212,FAM160A1,0.117092085,0.516373928
5213,FAM160A2,0.147133082,0.413879252
5214,FAM160B1,-0.149124534,0.407517542
5215,FAM160B2,-0.231833094,0.194218822
5216,FAM161A,0.186406877,0.298955616
5217,FAM161B,0.132898052,0.460949613
5218,FAM162A,0.183631023,0.306337567
5219,FAM162B,0.065998969,0.715175108
5220,FAM163A,0.068110908,0.706457049
5221,FAM163B,-0.039254235,0.828296434
5222,FAM166A,0.140556422,0.435280984
5223,FAM166B,0.367443655,0.035410321
5224,FAM167A,0.382267667,0.028132773
5225,FAM167B,0.110781386,0.539383003
5226,FAM168A,0.179577421,0.317321883
5227,FAM168B,0.253306374,0.154925939
5228,FAM169A,0.207734065,0.246033902
5229,FAM169B,0.129682956,0.471960352
5230,FAM170A,0.045202317,0.802755373
5231,FAM170B,-0.04174393,0.81758309
5232,FAM171A1,-0.03836329,0.832137731
5233,FAM171A2,0.145343522,0.419643368
5234,FAM171B,0.214505113,0.230629123
5235,FAM172A,0.332359073,0.058790275
5236,FAM173A,0.32441058,0.065488071
5237,FAM173B,0.000660013,0.99709149
5238,FAM174A,0.281425524,0.112606015
5239,FAM174B,-0.110246891,0.541353967
5240,FAM177A1,0.472834077,0.005455889
5241,FAM177B,-0.192881578,0.282179744
5242,FAM178B,0.226522661,0.204921832
5243,FAM180A,0.194747272,0.277460727
5244,FAM180B,0.207433723,0.246732713
5245,FAM181A,0.078630698,0.663593825
5246,FAM181B,0.377194613,0.030470932
5247,FAM183A,-0.001941948,0.991442464
5248,FAM184A,0.33195349,0.059118396
5249,FAM184B,0.14895763,0.40804858
5250,FAM185A,0.07900935,0.662069366
5251,FAM186A,0.031280414,0.862804133
5252,FAM186B,0.101617692,0.573638681
5253,FAM187A,0.01092053,0.951903601
5254,FAM187B,0.001615634,0.992880382
5255,FAM189A1,0.110266448,0.541281787
5256,FAM189A2,-0.263491186,0.138445719
5257,FAM189B,0.193767199,0.279933276
5258,FAM192A,-0.082282638,0.648947098
5259,FAM193A,0.270895557,0.127297418
5260,FAM193B,0.377979787,0.030099009
5261,FAM196A,-0.001370767,0.993959417
5262,FAM196B,-0.006328007,0.972119403
5263,FAM198A,0.174839558,0.330467362
5264,FAM198B,-0.165613003,0.357012064
5265,FAM199X,-0.056971361,0.752828302
5266,FAM19A1,0.062392931,0.730142218
5267,FAM19A2,0.1513793,0.400382024
5268,FAM19A3,0.205441201,0.251402201
5269,FAM19A4,0.217356955,0.224340399
5270,FAM19A5,0.245919994,0.167733208
5271,FAM200A,0.099874044,0.580265953
5272,FAM200B,0.189477958,0.290921232
5273,FAM204A,0.163615577,0.362922126
5274,FAM206A,0.10959492,0.54376274
5275,FAM207A,0.395176107,0.022838948
5276,FAM208A,0.198618462,0.267833022
5277,FAM208B,0.024634016,0.891761486
5278,FAM209A,0.18750126,0.296076567
5279,FAM209B,0.138360668,0.44255914
5280,FAM20A,-0.153263665,0.394473847
5281,FAM20B,0.163682951,0.362721832
5282,FAM20C,0.216419302,0.226395065
5283,FAM210A,0.335464133,0.056325614
5284,FAM210B,0.211327821,0.237774543
5285,FAM212A,-0.01277198,0.943761329
5286,FAM212B,0.09871536,0.584688657
5287,FAM213A,0.209975424,0.24086056
5288,FAM213B,0.307639931,0.081572595
5289,FAM214A,-0.2872734,0.10501648
5290,FAM214B,-0.105489503,0.559045997
5291,FAM216A,0.415772783,0.016109662
5292,FAM217B,0.270908495,0.127278538
5293,FAM218A,0.331180642,0.059747637
5294,FAM219A,0.348178161,0.047074197
5295,FAM219B,0.355127135,0.042556914
5296,FAM220A,0.198880165,0.267190139
5297,FAM221A,-0.356360372,0.041792913
5298,FAM221B,0.06650729,0.713073485
5299,FAM222A,-0.0238066,0.895376814
5300,FAM222B,0.167129765,0.352562949
5301,FAM227A,0.151156736,0.401083165
5302,FAM227B,-0.149832356,0.405269818
5303,FAM228A,0.107827214,0.550319104
5304,FAM228B,-0.304616347,0.084771447
5305,FAM229A,0.42712871,0.013170081
5306,FAM229B,0.095330387,0.59769365
5307,FAM231A,0.228092211,0.201716917
5308,FAM231D,0.157564162,0.381179517
5309,FAM234A,0.327713834,0.062635483
5310,FAM234B,-0.001001318,0.995587456
